Location,Urgent,High,Verified,Frequent,What type of Landscaping are you looking for?,How big is the area to be landscaped?,Do you have landscape plans?,Will you need regular maintenance?,How likely are you to make a hiring decision?,base_value,predicted_value,Credits,Lead Id
-0.006890398536295171,-0.00989849956151541,-0.46236452099360886,-0.012070352857526176,-0.005985070805419521,0.025799412320987286,0.03800384216358034,-0.32486814099337946,-0.09747591378026624,-1.6721928631978227,10.636670752288344,8.108728246047079,8,47236561
-0.012568890191171607,-0.009740099910725265,-0.47441364102100864,-0.009529746360382223,-0.013057485231254903,0.017293802987638877,0.2121495865135439,0.4490801792087174,-0.04458570906955037,-1.6097853873905346,10.636670752288344,9.14151336182362,9,47236334
0.0035747705369456153,-0.0037891136331404266,0.36572723952893227,-0.009116532263766013,0.006370302347876741,-0.029987327977665332,0.47248611309072236,0.0397211950373469,0.20916796482624614,1.3921817908216525,10.636670752288344,13.083007154603495,14,47236298
0.010391797268152217,0.005331894955190985,0.3492647077773571,-0.011594959882860679,0.023220736299504528,0.01623991720137516,0.6438670527352945,0.8340466767572275,0.25998656539941845,1.4187783225201682,10.636670752288344,14.186203463319169,15,47236291
0.006485227122846424,-0.010560534861667246,0.44329896194109586,-0.007316553669746711,-0.006001260412772988,0.04265025282190638,-2.2456748307177166,-0.391713337183672,-0.1306244899147888,0.6881569003278551,10.636670752288344,9.025371087741682,9,47236123
0.01205461978126027,-0.0025961253561514867,0.3681513380368789,-0.009886017945302713,-0.004983299888260498,2.7855944221713604e-05,0.48492424740029666,0.07161381886967287,0.23379781248832207,1.4145491395882668,10.636670752288344,13.204324141207548,14,47236080
0.0006498948300862434,0.006228700838021867,0.3617432825591857,0.040833021004829,-0.010019381581764372,-0.0007416833024793413,2.6596012081947706,0.9642779200497611,0.5997583313668623,1.5457467583120856,10.636670752288344,16.804748804559694,17,47236027
0.015974546203633908,-0.0135199439861305,0.4263790095366801,0.015218365495221773,-0.003336315621229359,0.024045541992626096,-1.9767989234272503,-0.18755602144227843,0.008172218524034323,1.2786116975051116,10.636670752288344,10.223860927068765,10,47236025
0.015850699664559202,-0.011369284003893552,0.3777529209867627,-0.010372398519224826,0.009741317938978025,0.03207563155524748,0.4112389114807379,-0.22204850316017966,0.08178765332890273,0.9364297143197212,10.636670752288344,12.257757415879956,12,47235954
-0.01120162434413322,0.03350778087638792,-0.4763099903558006,0.03256020901654902,0.026782902911245875,0.028223353983698796,0.22643598705777107,0.46527167519218515,-0.03358735135299521,-1.5480620807236583,10.636670752288344,9.380291614549598,10,47235807
-0.01864984442288799,0.07050285721757507,0.43678070467313457,-0.004179671585347942,-0.004528813227855651,-0.01665028213705961,-2.7662141433445995,-0.3460233257458195,-0.10195748711622872,1.0066651314279846,10.636670752288344,8.89241587802724,9,47235457
-0.01194127687876522,-0.0062576772805205275,-0.42223008904730747,-0.007020483345716584,-0.014694716185214307,0.019634027145474613,0.3714922428479001,0.48940219190297873,0.02545136120787916,-0.9864220426893481,10.636670752288344,10.094084289965704,10,47234380
0.01382929444584443,-0.007101647740945762,0.3577626502734173,-0.009227134633743403,-0.013414468307360669,-0.03315198681977009,0.5459216761506263,0.6343679717111904,0.12534449135699446,1.0355055473355266,10.636670752288344,13.286507146060123,13,47234231
0.020970926956863117,-0.01065899442142386,0.3861042614830647,0.02769595378164018,0.015761586083664916,-0.005659710699521525,2.4635786634454058,0.032431676081434484,0.413702143142668,1.05770409962144,10.636670752288344,15.038301357763576,15,47233884
-0.0030342995159127217,0.056400976844545175,-0.48091637347190797,-0.007453875684610124,0.020634823133657082,0.02125781973131575,-2.4146576186276523,-0.5959453534038645,-0.3441719615715525,-1.7408475599000923,10.636670752288344,5.14793732982227,5,47232885
0.00678852863317216,0.04635282698042083,-0.46426087032840085,0.04403025514148002,-0.008112469649255081,0.02692276396659422,0.06019470049867357,-0.3136378532770276,-0.0887816281186362,-1.6159433607387794,10.636670752288344,8.330223645396586,9,47232761
0.005036797800712549,0.00439783969018758,0.3492647077773571,-0.011104166235736826,0.020857167575074973,-0.003920557813452182,0.6421378538540119,0.8310876277865583,0.25635738254994433,1.407225237344823,10.636670752288344,14.138010642617822,14,47232492
-0.038690158442815564,-0.007432442411011514,-0.46236452099360886,-0.012139132237336082,-0.00786728326171568,-0.00935797513473639,0.027913121964961797,-0.33746818092700526,-0.10319808020178395,-1.6799879430190319,10.636670752288344,8.006078157624263,8,47232195
0.0038110173018153707,-0.010225768079935704,-0.48091637347190797,-0.007422005525261437,0.009494877016836531,0.012747792939081355,-2.414514113091789,-0.5748896261636013,-0.34825258655358976,-1.7703351952025632,10.636670752288344,5.056168771457425,5,47231588
0.020671085773045432,-0.0073168468826613495,0.3804616757091078,-0.004845058895533493,-0.008111512652903103,-0.0024399767636274303,2.5679270306669792,0.13356657648456663,0.46944309393735073,1.14631371984433,10.636670752288344,15.332340539508998,16,47231469
-0.0008943006129387009,-0.01055880554325307,0.41026459011864763,-0.006725176834210847,-0.008604508758174307,-0.011025624601281989,-2.1608748355677125,0.42912113928287854,-0.09273141784839865,0.7472120647893067,10.636670752288344,9.931853876713207,10,47231306
0.010950012725779256,-0.0036305842546860406,0.3681513380368789,-0.009324700702176711,0.007857934434782436,0.019294710320692934,0.4822529000266296,0.06839329040734261,0.22327802303221828,1.412143766820538,10.636670752288344,13.216037443136344,13,47231097
0.0052536819132300416,-0.014361117301237241,0.44384928247748684,-0.004897363394847673,-0.00688587292478306,0.03703328863333761,-2.230984913907196,-0.31354217601093837,-0.11500252835876275,0.7641486315842171,10.636670752288344,9.20128166499885,8,47230922
0.00024210500319195294,-0.01138977096815576,0.41164212860038063,0.028471915468738687,-0.008553743133584795,-0.025170352419219617,-2.1712705964217323,0.4335095388462168,-0.09221286797716746,0.7409279012433474,10.636670752288344,9.94286701053036,10,47230459
0.023330009126143376,-0.00911250827158559,-0.5281439610211579,-0.00748413393912736,0.011734303565864699,-0.006519631068636763,2.3248570533674187,-0.08947451240959496,0.26014634762192024,-1.5156172252377689,10.636670752288344,11.10038649402182,11,47230323
-0.007805062834329832,-0.012646888510752189,-0.4199568712962334,-0.006247626980489598,0.013679081310834824,-0.012622060457429278,0.16156335650496645,-0.19969476615837126,-0.02469226718374399,-1.0173968178749737,10.636670752288344,9.110850828807823,9,47230317
0.018705840149654575,-0.008671879690341307,0.3764473518054623,-0.008371265669905882,0.010396687650790971,-0.037293298491070305,0.37176044141589587,-0.22503025199221519,0.07879724991776356,0.9560216753994363,10.636670752288344,12.169433302783816,12,47230223
-0.0100262256156942,0.05144108163018691,-0.49832587774021025,-0.0018224969668490835,-0.008313524450534801,0.00854455049785434,-2.263520742013426,-0.06457574208104291,-0.35183027995755967,-1.1596502345793427,10.636670752288344,6.338591261011726,6,47230161
-0.006610101384204709,-0.01387194070603383,-0.4299789299432691,-0.000809705855675007,-0.008252686801710846,-0.0035808444088970366,-2.3008422868399903,-0.43297176948606875,-0.2584377348142768,-1.1143333243774454,10.636670752288344,6.06698142767077,6,47230146
0.012642605678088779,0.02821223187068292,0.3492647077773571,-0.00688611395964468,-0.010397464683177189,-0.008384849231508095,0.63490759635381,0.8030589940842469,0.249512730137062,1.3476080308949403,10.636670752288344,14.0362092212102,14,47229966
-0.038848155392536936,-0.007941022815970537,-0.48091637347190797,-0.007896239459842741,-0.011691245685391377,0.006681662414386346,-2.4284399987674576,-0.5967257210002441,-0.3535440541862653,-1.773529993576717,10.636670752288344,4.943819610346399,5,47229861
0.01334725533780698,0.03023035599988419,0.37340151808014926,-0.004389178216219894,-0.008361690796333693,-0.015433968353811073,2.5175557344281287,0.3163234054537696,0.5244000362616391,1.4476935723351223,10.636670752288344,15.831437792818475,15,47229597
0.015803808690705703,-0.007292531533949751,-0.48051159696252216,-0.0032520631559739524,-0.008008949323083594,0.021748900091595066,2.422095365664203,0.07015828887377178,0.3193608037689246,-0.9691891024825549,10.636670752288344,12.017583675919461,12,47229524
-0.001030068660763251,-0.01577071046522226,0.44384928247748684,-0.005044781238988533,0.009922887829909372,0.028356343072112926,-2.2315275589295034,-0.3217029244975568,-0.11556572391660698,0.7655909129298606,10.636670752288344,9.193748410889071,9,47229425
0.017014066203578104,0.0625987220106541,0.4250014710549471,-0.006426720434248589,-0.004314754040424766,-0.01238705008270184,-1.9487359328398064,-0.1870096081586941,-0.0003037500621863509,1.2528188501846467,10.636670752288344,10.23492604612411,11,47229213
-0.010680139960508029,-0.01129025794277814,-0.450286336813176,-0.005883166944347745,-0.009413862842554778,0.025072988451543862,0.03249140547281783,-0.2780343767979165,-0.10106265906753367,-1.6536711480431578,10.636670752288344,8.173913197800735,8,47229024
-0.010793630801257378,-0.0046583718389836375,-0.38328687373594134,0.019368274178320467,0.006937781578901668,0.005202214702602605,0.23718526449167965,-0.23312245114837807,-0.042598479283622995,-0.9917463909437918,10.636670752288344,9.239158089487873,10,47228911
0.019508324452612472,0.020528116074071942,0.38017015899172435,0.009923927143840416,0.01713390295259725,-0.0009109109917172658,2.550870575050877,0.12297433119994655,0.4669861250768107,1.1751863738171526,10.636670752288344,15.399041676056264,15,47228616
0.013585527880819358,0.036863289796478814,0.3731100013627658,0.02469044557624206,0.011741226940019004,-0.00313549748873493,2.524577677148366,0.30470245188275663,0.5195907763651166,1.4694488098262564,10.636670752288344,15.911845461578423,16,47228571
-0.012583508489686321,-0.008183186670200748,-0.5549788122484329,-0.004749040964408553,-0.012131369978997775,0.008571314012767445,2.1754984782346978,-0.20128685581404648,-0.313014998412893,-1.6904369609469656,10.636670752288344,10.023375811010176,10,47228400
0.009818235331432326,-0.010452177858836655,0.3806031024963944,-0.006385297246945677,-0.008462218294150252,0.008086901389043777,2.4670886961023886,0.044723971193796494,0.45267748976021505,1.0231871378945363,10.636670752288344,14.997556593056215,15,47228382
0.022352247965570657,-0.0037668532661625977,0.36572723952893227,-0.009195721315834618,-0.00365223215187997,-0.027085378559365665,0.4718756223103392,0.04842934515228826,0.21124619532270497,1.3878046125755827,10.636670752288344,13.10040582985052,13,47228298
-0.009714108181004271,-0.013584812905194199,-0.4299789299432691,-0.0010446188885216215,0.01318766845420308,0.013794532729782556,-2.301967392924409,-0.4322883447749248,-0.2595141576536973,-1.1014830697505371,10.636670752288344,6.114077518450765,6,47227956
-0.00803672374942544,-0.015632188016685623,0.4250014710549471,-0.004429500798357826,0.01088168797206956,-0.015838922753583305,-1.9878202203179405,-0.22350771103428588,-0.014124090571839528,1.247641776716803,10.636670752288344,10.050806330790046,10,47227922
-0.0038767540084751043,0.03255279937926244,0.3808884640637294,-0.0025176277102367597,-0.009508183620830576,0.009490611036075423,2.39670804559959,0.24536457768860503,0.06406999692951161,1.3505324625231958,10.636670752288344,15.100375144168776,15,47227847
0.024610734081729098,0.07309623228606353,0.4250014710549471,-0.009439461060548826,-0.005618589690690201,-0.014238582457240754,-1.9684821199661429,-0.228940024326536,-0.009146789195678979,1.2280750477261746,10.636670752288344,10.151588670740423,10,47227690
-0.006542571617992137,-0.010975313873572718,-0.46426087032840085,0.046862906755008905,0.010683085671573849,0.03289831266527951,0.045891824343152234,-0.3151670188140489,-0.09491530707067702,-1.6615699938460151,10.636670752288344,8.219575806172655,8,47227658
0.010515085566389875,-0.009352302064988592,0.4009023532546101,0.043572241860923656,-0.00742422139905071,-0.01993436932360184,-1.8492511430860363,0.607260262847049,0.048555065056574025,1.268365910266236,10.636670752288344,11.129879635266446,11,47227215
-0.009747909690852078,0.040734941129994054,-0.503362382775662,-0.0014874379760653118,0.016403177068085206,0.029578871512521105,2.4172304866274805,-0.015871572070531453,0.2687659996548104,-1.4227154359280678,10.636670752288344,11.456199489840056,11,47227097
-0.003374555794467537,-0.010405749883197849,-0.46236452099360886,-0.011615828078840667,-0.0059090230284784195,0.020148302546502284,0.036161809577744876,-0.3311660145171332,-0.09709741541007368,-1.6712600873728476,10.636670752288344,8.099787669333944,9,47226973
-0.04571023103095153,-0.016547391815199992,-0.4445478742060482,-0.0038588436361450032,-0.009620228957874977,-0.023161695034693595,-2.1278234755049765,0.2825432946261331,-0.2274817896985835,-1.0451264484853222,10.636670752288344,6.975336068544686,6,47226803
-0.0006399698141753881,-0.0163145734179031,-0.47654887379524374,-0.00428389448939692,-0.007898921950612082,0.03897703199567107,-2.3528916544493166,-0.4807826906570346,-0.3200988815520397,-1.676372882025155,10.636670752288344,5.339815442133136,6,47226773
-0.04663318435995951,-0.01091184730656587,-0.39235994772052984,0.01746613825152836,0.018470655672773787,-0.007241361948551116,-0.06228223667707185,-0.2840638071191682,-0.4710802283064249,-1.1918565496623406,10.636670752288344,8.206178383112036,8,47226741
0.01991823461436748,0.0004573524975616494,0.37556959871329254,-0.005129811516888151,-0.006881980856750877,0.017240690162099115,2.5903866523571972,0.31708466417002007,0.5930436391795556,1.5042284285777061,10.636670752288344,16.042588220186502,17,47226729
0.011427887986369921,-0.0030661959414443516,0.3574711335560338,0.03868119270895823,0.023141578444056555,-0.002948607465838822,0.5755942271159619,0.6443796182798137,0.1265743087533254,1.0252653701369705,10.636670752288344,13.43319126586255,13,47226605
0.009869924631929006,0.00395318616887471,0.3492647077773571,-0.01088956281763381,-0.01128196881852152,-0.002142520731448454,0.6349724103462315,0.8130074111105804,0.25492582792224877,1.3881689429361286,10.636670752288344,14.066519110814088,14,47226266
