Location,Urgent,High,Verified,Frequent,What kind of landscaping help are you looking for?,How big is the area you want landscaped?,Do you already have a plan for what you want done?,Will you need maintenance after the work is complete?,How likely are you to hire a professional?,base_value,predicted_value,Credits,Lead Id
-0.01789614512266771,-0.01899695691204438,0.4779080056985391,-0.004410948091100287,0.0011601160248047313,-0.013015146651550742,-2.046571709554989,-0.21449991628156742,0.014344367257281226,1.2595040065189935,10.636454254501947,10.073979927387647,10,47227922
-0.003434300974023086,0.03454987645104497,0.43653982137953873,-0.0026675374884517693,-0.013467323905411442,0.007442740729212529,2.4858245954590625,0.24544242847434386,-0.02790951990512427,1.2475644919023734,10.636454254501947,15.046339526624504,15,47227847
0.051578841819372626,0.09054874191773789,0.4643248214015944,-0.007871216687481598,-0.004284674443900601,-0.013481566627662681,-2.017958681787705,-0.2299734827231705,0.01863945853981966,1.2442395069045442,10.636454254501947,10.232216002815097,10,47227690
-0.015498588014710315,-0.015114581479528225,-0.5291885647334675,0.04395043568479767,0.008847934608432192,0.033569878805749284,0.037957212753409755,-0.28800868418913994,-0.08296288271392996,-1.6381234806897202,10.636454254501947,8.191882934533842,8,47227658
0.02507898333596365,-0.014012485802626984,0.44909752086617905,0.04306424422266174,-0.01262374968143521,-0.022877638788279628,-1.9281243578288814,0.5824615522122348,0.06084063898884731,1.265884908256644,10.636454254501947,11.085243870283254,11,47227215
-0.007976098622089346,0.039788781475334274,-0.5824122244361843,-0.002614726901590581,0.013359795486678901,0.025229837771492607,2.517612896349248,-0.03880441214093506,0.2518830054649426,-1.3505361569963907,10.636454254501947,11.501984951952453,11,47227097
-0.0030424255380402795,-0.016653142028150707,-0.5291885647334675,-0.009075962686571163,-0.007261509528729608,0.01798246805985059,0.028446722561360535,-0.2891897652360144,-0.08696664316437132,-1.6456167389880985,10.636454254501947,8.095888693219717,9,47226973
-0.11126293017356563,-0.018671800956790708,-0.4904203058912722,-0.003776068125864102,-0.020398973778515978,-0.06251462153420416,-2.1829067376781146,0.2680094262213422,-0.20174819345539965,-1.0005633928841724,10.636454254501947,6.812200656245388,6,47226803
0.008260896727110464,-0.019886793400999653,-0.5421203479730329,-0.0064981118172513855,-0.0004446052829137013,0.05034441652633418,-2.4095073357649954,-0.48070861476791926,-0.2916212811174011,-1.6304599472481713,10.636454254501947,5.313812530382707,6,47226773
-0.09593719296801234,-0.006798082360740739,-0.44928715680058573,0.02855285992755776,0.018612630722429347,0.0031281154633821064,-0.14422601949430852,-0.21822947755326919,-0.5176805955521978,-1.1353616314509323,10.636454254501947,8.119227704435268,8,47226741
0.011762473261585199,-0.0008404406678496662,0.44750734274324017,-0.0029723953775410315,-0.008234190585506063,0.02614139803494042,2.7139735559100364,0.26431089518653655,0.5691194651667204,1.4272914086389314,10.636454254501947,16.08451376681304,17,47226729
0.01963631182604489,-0.002776963896649112,0.40309867868655785,0.040686664199993366,0.02780920420281984,0.0072859073127958035,0.5827974423748511,0.6683177318557791,0.09419740908686677,1.0267794116805464,10.636454254501947,13.504286051831551,13,47226605
0.020558956278943857,0.0038824021894620737,0.3956039452429445,-0.009755909849869508,-0.019542611881339298,-0.009352998593180267,0.628633145487661,0.8113776821506966,0.23081144420699679,1.3588812311316065,10.636454254501947,14.04755154086587,14,47226266
0.039931544213490204,-0.0052109535845244045,0.4089974107290116,-0.007227310277838402,0.012406628820752556,-0.026405055501426716,0.4638740223310103,0.012440115995259094,0.20481479261841823,1.3647360289321862,10.636454254501947,13.104811478778284,13,47225802
0.009206540859776102,-0.02556072633036722,0.4750922418854681,-0.010400768919185942,0.001162391904753319,0.033936853840673714,-2.034909703594368,-0.20062249701844417,0.04350900649799099,1.2715862509332831,10.636454254501947,10.19945384456153,10,47225754
-0.019993729540696645,0.06901300732999811,-0.4594644766732354,-0.008091502323640596,0.012403193153986443,0.012907850894816818,0.1550281997762632,-0.17412251161870554,-0.009486289990423065,-0.9933136632717287,10.636454254501947,9.221334332238579,9,47225679
-0.0008467906080585189,-0.02480126193104469,0.5244737040062893,-0.007215252044115933,-0.006350438573328667,0.01429514370511426,-2.9746770699509675,-0.4899188118833434,-0.22937182004522533,0.6140430207446791,10.636454254501947,8.056084677921946,9,47225628
0.02967257825217784,-0.003699778132686095,0.40402564866249113,-0.010322971489969756,0.029824806335901958,-0.007088845439516232,0.5782737864199472,0.6484553385626416,0.087723873647833,0.9994817286616698,10.636454254501947,13.392800419982436,14,47225625
-0.009427601889764851,-0.015506059117541942,0.44909752086617905,-0.012836092206473295,-0.008275507429063064,0.02137851685669706,-1.9322287047120683,0.5764720710989666,0.07280310533927528,1.261883543340342,10.636454254501947,11.039815046648494,11,47225551
-0.02216477705926683,0.057023988007153456,0.4710347296656493,-0.0029913128492827404,-0.002736047403510792,0.02213278769107784,-2.2479383725379614,-0.3301483374538151,-0.14161261256863492,0.7620724992847715,10.636454254501947,9.201126799278128,9,47225420
0.014055974453579543,-0.013921282782352487,0.4626522946573372,0.04072770316264895,-0.013438418851200031,-0.01722248956684892,-2.187404795039346,0.440735336145464,-0.09718821070009909,0.7501094374052876,10.636454254501947,10.015559803386418,10,47225302
0.04532107148374203,-0.01336984129227598,-0.5472112411356201,-0.0016127006718282657,0.0084237772575686,-0.034394841187842196,2.5750333847268614,0.0006061198847559506,0.2962129465235147,-0.9629848240680633,10.636454254501947,12.00247810602276,12,47225300
0.023436054833836296,-0.01068338903972696,-0.46394040155858024,-0.009606126534379677,-0.012331062192352646,0.028263425406707964,0.37312700650662456,0.5011855128020752,0.027793776346997156,-0.9711670888773516,10.636454254501947,10.122531962195797,10,47225202
0.04524358647484822,-0.01205940860526065,-0.6108993288659359,-0.0034667956039439846,-0.009424189399289814,-0.024644261201663287,2.446718330544385,-0.14881722936927536,0.2419609607298727,-1.5050327442976295,10.636454254501947,11.056033174908055,11,47225106
0.005798116772387734,-0.021968928862208813,-0.46542334803039004,0.034452860969848974,0.008058584408179123,0.003481329071459642,0.15580269494004576,-0.19397186043230652,-0.005059122224538993,-0.9643276937014177,10.636454254501947,9.193296887413005,10,47225003
0.023966677996318166,-0.008425354541939514,0.40603941825493395,0.023703899788559548,0.010025792150576699,-0.007424607225019427,0.39249236094047973,-0.2517781510873301,0.04537925711492972,0.9361225147896871,10.636454254501947,12.20655606268314,12,47224999
-0.006059695921738324,0.03827555961492828,0.38644490007883164,-0.004921213922940518,-0.010114592597404954,-0.018564509464074678,0.08579202124944965,-0.20305871129917147,-0.376025793520399,0.9134872021162682,10.636454254501947,11.441709420835696,12,47224683
0.0006488535365486395,0.029101397104464678,0.3985200012467586,-0.012219858814519476,-0.016945617157341348,-0.004749765227558608,0.3286062446386084,0.6616862374265621,-0.42632261136579447,1.1305314229473657,10.636454254501947,12.725310558837046,13,47224641
0.019398621072282764,-0.024338033638482453,-0.48026714080130567,0.014835141579498305,-0.008579160000344936,0.011960992236504462,-2.3778336605548955,-0.42514307503706644,-0.2159977927471904,-1.0476674800938264,10.636454254501947,6.102822666517118,6,47224597
0.026203334802377118,-0.0007208778392754219,0.44750734274324017,0.015477795366818441,-0.007222100456910417,0.013203587603717449,2.69842495604582,0.2504316587940412,0.5608551902234251,1.4190376455843283,10.636454254501947,16.059652787369522,16,47224556
0.010086079957710768,-0.01625396361306859,0.48485631139259494,-0.003671373163882111,-0.004690104243366199,0.019349866706120034,-2.2735676033752075,-0.3418244590278331,-0.14022118780676607,0.7382371841431664,10.636454254501947,9.108755005471417,10,47224201
0.015092873566161973,0.04802112336406728,0.4736264458470292,-0.0053151046996998946,-0.004959060593295558,-0.006049908859673418,-2.3013704952019807,-0.3955681123963188,-0.1304107802486702,0.6858642609988198,10.636454254501947,9.015385496278387,9,47224073
-0.013449872417300201,0.06458473561103524,0.4605820876125902,-0.0028717050544241948,-0.0023204220869373375,-0.026366437847416203,-2.022645176668962,-0.21959953965224888,0.029749934471705257,1.2518613902104443,10.636454254501947,10.155979248680435,10,47223966
0.002166615345789832,-0.01548250389653757,-0.4849100014043427,-0.0015207958951139915,-0.00716448290598384,0.012992230336792662,-2.37386153933546,-0.4735713043066045,-0.20352201801116776,-1.0000113236443497,10.636454254501947,6.091569130784967,7,47223895
0.03063180932424367,-0.009134276218760479,0.4112793025595474,0.03503530615022474,0.008990141023779595,0.007963594184803996,0.4016988919768021,-0.2134971804253757,0.0664413976191952,0.9347217934068796,10.636454254501947,12.310585034103287,12,47223830
0.021079650715099228,-0.0044748340452093775,0.4080704407530783,0.03435358140665688,0.011164196882979288,-0.0030543010222301922,0.4703006477648647,0.011676514769874134,0.20017060849600127,1.3521236276700357,10.636454254501947,13.137864387893094,13,47223585
0.02553010564314568,-0.010881935274572508,-0.6108073096332278,-0.002782982668678815,0.020891216332044747,0.028113875007905204,2.4513714893782117,-0.11924441022655059,0.2584536500110075,-1.4875533017794098,10.636454254501947,11.189544651291826,11,47223522
0.021418964838176385,0.006980272172832735,0.4220503187990927,-0.007188661929048181,-0.009470463446787376,-0.03221864116379339,0.1722738694151428,0.007989254665123641,-0.32557964629387603,1.2296226808744875,10.636454254501947,12.1223322024333,12,47223316
0.026800526227980202,-0.0037027312539731332,0.40867853757636075,-0.007539635136420032,0.009853084032061834,0.006798140588786908,0.47021203905523623,0.034111873220659374,0.22966101768518737,1.3942906458185595,10.636454254501947,13.205617752316385,13,47223297
-0.022495619900171397,-0.012422840255979258,-0.5204150216278136,-0.007433822368189197,0.02085122164344948,0.02488761950387554,-0.20816227211445346,-0.31866597044073813,-0.5828208443548804,-1.7013595854485193,10.636454254501947,7.308417119138528,8,47223248
-0.0997453300698837,0.04366770464182281,-0.5162737848000276,0.03743772332849171,0.023402791475166544,0.03973040115972444,-0.19569826525580752,-0.311439189734642,-0.5976003250853154,-1.646272832571553,10.636454254501947,7.413663147589927,8,47223179
-0.07039929071547754,-0.013312359399670123,-0.5291885647334675,-0.010443074700796695,0.012414791695170981,0.03835624288343612,0.030810513882969952,-0.283394176193969,-0.08834515213985267,-1.6466101918645897,10.636454254501947,8.076342993215704,8,47223168
0.027245734836520232,-0.01123663238729451,0.4112793025595474,-0.010261973352906708,0.01182128802541431,0.044399045361210566,0.39998449323377794,-0.17548872052770484,0.06659821282607903,0.9165309986504502,10.636454254501947,12.31732600372704,13,47223161
-0.01828530700402912,-0.0113474980681309,-0.44980036267234497,0.03378659102446363,0.022826688674991016,0.03127124186738892,0.023505202115603984,-0.20984926510301818,-0.39880127335710186,-1.0274883204358463,10.636454254501947,8.632271951543927,9,47223140
0.022221009673468902,0.05946276249459162,0.47334186355428887,-0.004187513529205322,-0.008017684376595424,0.03052021845479157,-2.25590425322922,-0.20409418393969697,-0.4710756547046379,1.1724116241092004,10.636454254501947,9.451132443008936,10,47222986
-0.009217101825244638,-0.023885455019608027,-0.46542334803039004,0.04001696689858686,-0.005299061420717403,0.05388312029207878,0.16481116720935748,-0.19285135938159575,0.006289171292736506,-0.9572243373328144,10.636454254501947,9.247554017184335,9,47222964
-0.028489931710930762,-0.041251268153349806,-0.5643119824567887,-0.006101351407577199,0.030525622692258166,0.024074757360097874,-2.8865708685626545,0.19360357124474817,-0.44640482841062373,-1.6956182419849737,10.636454254501947,5.215909733112155,5,47222877
-0.018607805706961893,0.08187069400950155,0.46339785142566114,-0.00971872150047573,-0.0069410358302994975,0.04275640986171538,-2.0039085095361426,-0.2046187618992129,0.04010806377054194,1.2418253403407309,10.636454254501947,10.262617779437006,9,47222655
0.05136932971981092,-0.005117517081722,0.4305333308059545,-0.0046227823062729,0.013237451915882943,-0.010365005134282228,2.4632757215498784,0.06897921550760236,-0.018997851603167394,0.989163656996937,10.636454254501947,14.613909804872566,14,47222643
0.014810457189918193,-0.005233423656652455,-0.466380845296054,-0.00895513271154965,0.03355654295172332,0.011736067008750139,0.4333304258881497,0.5521546553072757,0.03695531036754278,-0.9154169927870625,10.636454254501947,10.323011318763989,11,47222575
-0.017443258956858037,-0.01002645196706487,-0.5201792906023296,-0.001831428930474733,0.01587897677329213,0.02458093338254636,2.6068554216268742,-0.0015892521260584094,0.3097485757581284,-0.9117185285090146,10.636454254501947,12.130729950950988,12,47222555
0.050783112590602024,0.002733437847576051,0.42112334882315944,-0.007929521043619074,0.015589597019882682,0.006379997508714855,0.1769117270516211,0.017533845069430176,-0.29360939701248834,1.2335764215101697,10.636454254501947,12.259546823866994,12,47222241
0.048503925345510054,0.03552863081683006,0.4092805897009855,0.014359177676594762,-0.017136449472673648,-0.0045285790488111405,2.4651640422073786,0.6303172838710775,-0.14372330156986923,1.084074897374762,10.636454254501947,15.158294471403725,16,47222183
0.040843719032277404,-0.009751151188753329,-0.6108993288659359,-0.0029653734856152887,0.014760447887473344,-0.00019790640898569907,2.4460799745692423,-0.13354794494700073,0.2588959852744161,-1.4832820469943018,10.636454254501947,11.156390629374766,12,47222113
-0.03705562254733389,-0.01772034460358835,-0.44663088663663736,-0.007474176836968062,-0.007576416005213022,0.009925288050272613,0.14664380348002104,-0.18398603747214892,-0.000525615889448379,-0.9504129312607092,10.636454254501947,9.14164131478019,9,47222006
0.0026098299892265008,-0.019418910952238713,-0.46542334803039004,-0.009197993204110654,-0.009514108398103484,0.01222088409487495,0.15246253746268104,-0.179316961577941,-0.012750306817386366,-0.9812324560323594,10.636454254501947,9.126893421036199,8,47221953
-0.0022224392811759663,0.0394646387911221,0.40631358036987897,-0.009682733881365646,-0.014132015888682058,0.02434847042583118,0.17938827029804483,0.0018492762404032099,-0.3477109092663904,1.189413948764612,10.636454254501947,12.103484341074225,12,47221938
-0.041418983203581214,0.0592748966218559,0.507651515771683,-0.007697355649918556,-0.015067255228524302,-0.0077871293481999735,-2.944504204313531,-0.45152071419588624,-0.24651755559595329,0.7248061345536728,10.636454254501947,8.213673603913566,8,47221925
-0.011694361710950979,0.075404370754865,0.46339785142566114,-0.00488234906337058,-0.004775179590361323,-0.005710802624883377,-1.9958019060178296,-0.19346758521047352,0.009746625844149006,1.241002996514222,10.636454254501947,10.209673914822975,10,47221923
0.03868889294164593,-0.008150600985086612,0.42552536677805025,0.01039332162613232,-0.009448576643277683,-0.007093596993925917,2.4137614053640033,0.0069351988999173855,-0.023313157197509152,0.881745714372543,10.636454254501947,14.365498222664442,15,47221917
0.037351740210240326,-0.005713094461070751,0.4080704407530783,-0.008761748258533857,-0.010635372594841486,-0.03061883775805144,0.47582012825731246,0.010401745141131409,0.193080935747872,1.344749632891247,10.636454254501947,13.05019982443033,12,47221624
0.01814967666452806,-0.009917299316245727,-0.6108073096332278,0.016134997118480793,0.01949235556751085,0.019794508936542814,2.439965267655395,-0.12789030562840442,0.256247879099353,-1.4894353786732426,10.636454254501947,11.16818864629264,11,47221494
-0.0010977735725147821,0.05054564387027041,0.43611655070983135,-0.01222543753920434,-0.011728931951802597,-0.011637516104825087,-1.9089707842911006,0.556482825833518,0.06298448741722755,1.2300583624642023,10.636454254501947,11.02698168133755,11,47221483
0.0014230510188141033,-0.011107540660830976,0.40603941825493395,-0.008861812687902305,-0.008825145161705851,-0.008196340382840334,0.3826190968401296,-0.24832543191620218,0.03368220563272163,0.8965490839005755,10.636454254501947,12.071450839339638,11,47221452
-0.08700008746551725,-0.013635065224301808,-0.4977818529094064,-0.008759012297702205,-0.006713279238240917,0.02114000982164783,0.015769242152502187,-0.2735103898735526,-0.09308504686194137,-1.6441120653531973,10.636454254501947,8.048766707252238,8,47221399
0.02594283354850338,0.006367052376189586,0.4333875808743788,0.030986897285194003,-0.01886843562986996,-0.021674555280092652,2.8015827092686,0.9674754469797894,0.596395419968559,1.4527694877124449,10.636454254501947,16.91081869160564,17,47221243
0.0010211341265862809,-0.016877402044221116,0.4750922418854681,-0.0016435483619438316,-0.0008661851399385863,-0.012916341560766754,-2.037124073214746,-0.2188320002963003,0.0225473657998079,1.2654135246547726,10.636454254501947,10.112268970350664,9,47221239
0.031035338382402647,-0.004934982587618583,0.4080704407530783,0.0315689497689357,-0.01130571923462852,-0.014623873343218777,0.47295413088201504,0.016193563587227466,0.1892186384772131,1.3468269042348617,10.636454254501947,13.101457645422212,13,47221093
-0.0041279279439378844,0.04980826530332291,0.40863258054921103,0.026053068990426965,-0.014081820799312455,0.022904619350542964,0.18235743465611012,0.02868819958091179,-0.33040984475837015,1.1919282765610961,10.636454254501947,12.198207105991948,13,47221062
0.008155091102892819,-0.009892425557647442,-0.46394040155858024,-0.008959274707767485,-0.02009082292324593,-0.004350492616122902,0.3614487784574024,0.5039637652710682,0.02832960335639459,-0.9810066487336617,10.636454254501947,10.050111426592679,10,47220982
0.033549335608464986,0.01791270421382135,0.4368722804356649,-0.0052929621571163234,-0.015814839030535672,-0.027691735998488915,2.7864077766195656,0.7850757285454188,0.4576733948933151,1.1791461186280334,10.636454254501947,16.284292056260092,17,47220876
0.010525861555510262,-0.018844648512756492,0.4760192118614014,0.032561475993786386,0.0007867875685839918,-0.012131047911900046,-2.0207854098124196,-0.21859910856524586,0.02913515361391579,1.2780558731990146,10.636454254501947,10.193178403491842,11,47220829
-0.03237356520601097,-0.016073013410909956,-0.49787387214211454,-0.006518918051949808,-0.007160596152682144,-0.05413423443710889,0.013018987038592948,-0.294683321107334,-0.10781745245957614,-1.6447837547219597,10.636454254501947,7.988054513850894,8,47220643
-0.02509653115075664,-0.012218476099032,-0.5311883366314136,-0.010040903539082505,0.027028646457370742,-0.005601057961963443,0.2292105437350405,0.5071147452514133,-0.03805072168595837,-1.5901002021386783,10.636454254501947,9.187511960738886,9,47220351
