Location,Urgent,High,Verified,Frequent,What type of organisation is this for?,Do you already have a logo?,How many logo designs are you looking for?,How soon would you like the project to begin?,When do you need this service completed??,Can we help with any other business needs?,Do you want someone local?,base_value,predicted_value,Credits,Lead Id
0.0,-0.0003903268422107843,0.0,-0.0003458690888509821,-0.0006923489680432835,0.31976442420632994,0.025545150193614023,0.01331547771698316,0.0071595764720588555,0.017168194234473536,0.0021595149452423882,0.0,9.613825353214573,9.99750914608417,10,47457377
0.0,0.0006157032332569497,0.0,-0.0002906351358822493,0.00037833639797100793,0.32804876465745386,0.028421796856572153,0.008420996926140852,-0.0016374568517868566,0.014534282308297683,0.0008650047151162039,0.0,9.613825353214573,9.993182146321713,10,47456042
0.0,0.006094252099286106,0.0,-0.002207583723144761,-0.002275382114684964,-1.330644810592806,-0.08365841015059172,-0.018434058040686423,0.042174891934350055,-0.045299183608363346,-0.00032157693496748094,0.0,9.613825353214573,8.179253492082964,8,47452998
0.0,-0.00033613812206771085,0.0,-0.00043972398459564616,0.0008271394397179785,0.3284180779628467,0.027343830598445442,0.012885021416993358,0.0015192111027056568,0.01704146516129523,0.00013515281228214214,0.0,9.613825353214573,10.001219389602197,10,47452582
0.0,0.0004902273774556138,0.0,-0.00013984539313797827,0.0005633373812324585,0.31856867745367295,0.024101408368760176,0.014395524664382656,0.003967217335021895,0.01517045912191004,0.0007925420272552915,0.0,9.613825353214573,9.991734901551126,10,47451071
0.0,0.007037187792353709,0.0,-0.0021882980586285343,-0.002089907372882976,-1.3562577374029774,-0.09888057781504916,-0.01690512222239205,-0.013884761121748022,-0.0503544338106248,0.0014758609391157765,0.0,9.613825353214573,8.08177756414174,8,47447471
0.0,-0.00020039800023805422,0.0,-0.00014677683687216284,0.0006986082564969005,0.32847428656037675,0.02549412451324983,0.01680896228390287,0.0017176477628229939,0.014615142290361325,0.00010776694623998968,0.0,9.613825353214573,10.001394716990914,10,47445293
0.0,-0.004444007686573441,0.0,-0.0022311976176938187,-0.002224168720615609,-1.3333958368838932,-0.09530207117816862,-0.017419502525583865,-0.012432827212365294,-0.07539875554378397,0.0004767227703702403,0.0,9.613825353214573,8.071453708616266,8,47445272
0.0,0.008718321299497608,0.0,-0.0022900156138921865,0.0024934403630932802,-1.3271046204742791,-0.09822770802688824,-0.023858226023093,0.0018630221075059037,-0.07109656232662981,0.0026573314885821,0.0,9.613825353214573,8.106980336008471,8,47444519
0.0,0.0007047440094745963,0.0,-0.00013984539313797827,-0.0029234572860919075,0.32658260528414623,0.02409151671548789,0.013337210565991393,-0.0014093132780092792,0.013127304519085871,0.0006996632821151312,0.0,9.613825353214573,9.987895781633636,10,47442569
0.0,0.0010259029547282697,0.0,-7.815216598383759e-05,-0.002774607002697098,0.33053333409302627,-0.01487583913888695,0.018386927815466962,-0.006581075507398464,0.01858353737182365,-0.00018988578299327486,0.0,9.613825353214573,9.957855495851659,10,47438528
0.0,-0.0028551171384573683,0.0,-0.0021631524218016416,-0.002715173670456958,-1.3324808467792628,-0.08583734014436004,-0.02034228570347635,-0.009989471272411331,-0.057038172246153415,0.0021672341499524893,0.0,9.613825353214573,8.102571027988146,8,47436432
0.0,0.008535680537152536,0.0,-0.002284924197815108,-0.0026926252010777215,-1.359667029293591,-0.10576012441698808,-0.01977972920690785,-0.01328207216158017,-0.07826588610573647,0.0021715721056426427,0.0,9.613825353214573,8.042800215273672,8,47426791
0.0,-0.0032480828745696157,0.0,-0.0021430749938218334,-0.002715173670456958,-1.3571602142439263,-0.09097472345198994,-0.02093235731090609,-0.010942149445546445,-0.05667234400875259,0.0021732668085932758,0.0,9.613825353214573,8.071210500023199,8,47426767
0.0,-0.00187473558458296,0.0,-0.0003427983090976255,0.00047728771994173596,0.3355266694128248,0.026329623643090966,0.014268810468681968,0.00041032873423673706,0.015044861252502796,0.0007021849229815319,0.0,9.613825353214573,10.004367585475153,10,47425516
0.0,9.429244680318383e-05,0.0,-0.00015264360918823425,-0.0026337248517898136,0.3221623056061353,0.023628002605950875,0.014546015345864647,0.00019749783228624734,0.016019140731240833,0.0005785377221884825,0.0,9.613825353214573,9.988264777044066,10,47423964
0.0,-0.0008790825458291228,0.0,0.0037579616555340678,0.000653666345803043,0.3200936661286172,0.03075022248820544,0.003366583984057753,-0.0053576300311377265,0.018149888065140025,1.1487017371556117e-05,0.0,9.613825353214573,9.984372116322335,10,47419302
0.0,-0.000213751850740926,0.0,0.0011285041411768356,-0.0019752618473448703,0.31068994363653507,0.02157861244013854,0.013208025216926376,-0.011554408199778146,0.01928125333869834,-7.977336847786982e-06,0.0,9.613825353214573,9.965960292753337,10,47417524
0.0,-0.0006418959680622632,0.0,-0.00013984539313797827,0.0005457367460837689,0.32042425496649246,0.024389793798348828,0.017275375306905417,0.004135011512295579,0.016094345909588862,0.0007835700605290616,0.0,9.613825353214573,9.996691700153617,10,47417470
0.0,-0.0016415715528025157,0.0,-0.0003427983090976255,0.00039155597078560287,0.32688978101248695,0.025815441971239035,0.0141688839609467,0.004118368557392026,0.016187219195295355,0.0008920470191582586,0.0,9.613825353214573,10.000304281039977,10,47412259
0.0,0.009456161771478648,0.0,-0.0022839582794578093,-0.0015289535489711227,-1.344267991906659,-0.08507705373015152,-0.03584843412835874,0.03980875168072517,-0.04770221454700651,0.0033312924473467872,0.0,9.613825353214573,8.149712952973521,8,47410979
0.0,-0.0016107892629147991,0.0,0.0033998899823142123,-0.0019300687665542002,0.32108587539114647,0.025340792672612855,0.01419993766580365,0.004262933050795188,0.015540619527667006,0.0009757376185037347,0.0,9.613825353214573,9.995090281093947,10,47408287
0.0,-0.0005036193141329836,0.0,-0.00013984539313797827,-0.0021209986140636812,0.3197405878674871,0.024898725064911004,0.01651872189581973,0.003960631722132332,0.01658017317334309,0.0003830795248546419,0.0,9.613825353214573,9.993142809141787,10,47407089
0.0,-0.00039475642143349245,0.0,0.0030339266444251484,-0.001034694721068343,0.31600450383018036,0.03036988299011147,0.007598296665739296,-0.0008863927852347109,0.02025788793651021,0.0005558745010944093,0.0,9.613825353214573,9.989329881854898,10,47404737
0.0,-0.0012137903762445281,0.0,0.004371228105610361,0.0005793616865908903,0.32185029175461216,0.028094026361899328,0.0031615987919790802,0.0021518542336522966,0.02010753171250081,-8.22082740551918e-07,0.0,9.613825353214573,9.992926633402433,10,47404329
0.0,-0.0005873469771253193,0.0,0.004267816997691715,0.0007098430279230892,0.32014462385161796,0.02943303155778813,0.014778502321743216,0.00020738560700667578,0.012259739475742147,0.00021842800549512609,0.0,9.613825353214573,9.995257377082456,10,47404188
0.0,0.00813449019932817,0.0,-0.0022681673844903833,-0.0027568729843264516,-1.3642685905576228,-0.1025257215604243,-0.021051574576762263,-0.016689232942700433,-0.06946096384163426,0.002554691492844293,0.0,9.613825353214573,8.045493411058784,8,47404142
0.0,-0.005951658034087636,0.0,-0.002287573266365928,-0.0029836595425351184,-1.3765232966811103,-0.10965531206013372,-0.039160330105830254,-0.014726315045720667,-0.08540690965851244,0.0026057625996699727,0.0,9.613825353214573,7.979736061419949,8,47403365
0.0,0.0004906720809959038,0.0,-0.00014677683687216284,0.0006427199113213622,0.3241467530220244,0.023794601448986808,0.01562788189118586,0.0022296802166246765,0.01745713025351806,0.0007833013712048697,0.0,9.613825353214573,9.998851316573562,10,47402801
0.0,0.0007179402106928731,0.0,-8.475341301742226e-05,0.0007302504198659296,0.3265565782064072,0.02457916476897513,0.015081188715043995,0.0004674075419421562,0.013723228106950229,0.0007415118943804856,0.0,9.613825353214573,9.996337869665814,10,47401980
0.0,-0.0006262894644160995,0.0,0.0013142961206904758,-0.002015801557616643,0.32240433319658474,0.025063668626463653,0.013849044128675934,0.0002730856980399084,0.01575239560713436,0.00023668235199991765,0.0,9.613825353214573,9.99007676792213,10,47388979
0.0,-0.0011443803695347433,0.0,-0.0004379595182977421,-0.0022578431396006694,0.33492089731658936,0.027036052877683903,0.001866902178062982,0.0021800414143202432,0.0217271198588595,0.0001668885402766507,0.0,9.613825353214573,9.997883072372932,10,47388574
0.0,-0.0008187766477665281,0.0,-0.0004779727737612038,0.0006615373710206219,0.33108664113724,0.02782900698711612,0.013614356205192737,0.0017290663808044557,0.017306883717403153,-1.3310931155124318e-05,0.0,9.613825353214573,10.004742784660667,10,47382672
0.0,-0.0016371268211157332,0.0,-0.0003328865618768117,0.0006828255932198162,0.3347369642258229,0.02480828975392913,0.014762662108325244,0.001372889728672886,0.01582025412427152,-5.015498340635513e-05,0.0,9.613825353214573,10.003989070382417,10,47379791
0.0,-0.008963260903108866,0.0,-0.0020188648357306535,-0.003716284252432609,-1.1408235873391328,-0.05320312824341963,-0.011680841270348644,-0.016704002140530607,-0.055194792594055075,0.0029771982539512735,0.0,9.613825353214573,8.324497789889765,8,47370673
0.0,-0.0006418959680622632,0.0,-0.00013984539313797827,0.0005457367460837689,0.32042425496649246,0.024389793798348828,0.017275375306905417,0.004135011512295579,0.016094345909588862,0.0007835700605290616,0.0,9.613825353214573,9.996691700153617,10,47368533
0.0,-0.004433632382985037,0.0,-0.0020104430287140613,0.005691503036591659,-1.3549024029304246,-0.09051337492059144,-0.0074499549151676794,-0.009157266365300572,-0.06934307924853299,0.001349250832674624,0.0,9.613825353214573,8.083055953292122,8,47368057
0.0,-0.00027741149003267354,0.0,-0.0001850256260377204,0.0006635980032174252,0.3249486279195529,0.024326133290405123,0.014439983663214442,0.0010601663687661656,0.019447657878730845,-3.632417598762773e-05,0.0,9.613825353214573,9.998212759046403,10,47367206
0.0,-0.0014854579717917223,0.0,-0.0003427983090976255,0.00037200768926527413,0.32608357804740745,0.026062696494431457,0.014286414237172348,0.003921665069421916,0.015479180257761713,0.0007467330224812642,0.0,9.613825353214573,9.998949371751625,10,47365274
0.0,-0.004440586849942887,0.0,-0.0022900156138921865,-0.00273297074852499,-1.3303860615698506,-0.09938205841023791,-0.02120955357894339,-0.015271615625164004,-0.07565756827352857,0.0021962881793048464,0.0,9.613825353214573,8.064651210723794,8,47360263
0.0,0.0005411668589957862,0.0,-0.0004327925408614616,0.0005903178368043081,0.3281011642124876,0.027204105021807253,0.012195006735852899,0.0012779081414534261,0.015462669985834118,0.0007999833205397549,0.0,9.613825353214573,9.999564882787487,10,47360171
0.0,-0.0010579860867517298,0.0,-0.0003427983090976255,0.0006576408773773089,0.3333913189561567,0.025917431796649383,0.014701120212411448,0.001515080386358293,0.016961691415017896,0.0007249037434726943,0.0,9.613825353214573,10.006293756206167,10,47360075
0.0,-0.00013575138806276604,0.0,-0.0004779727737612038,-0.002507230859304139,0.3257498607064693,0.026323616710751528,0.010887697610303922,0.001152327538544378,0.01690926846571978,1.809484245082692e-05,0.0,9.613825353214573,9.991745264067685,10,47359155
0.0,0.0005420083647943102,0.0,0.0013089457759892739,-0.0022933000121322066,0.32101737718405404,0.0239304966836955,0.014370345672405084,0.0016724678818522882,0.016783756814326024,0.0006544103837762896,0.0,9.613825353214573,9.991811861963333,10,47357931
0.0,0.0004906720809959038,0.0,-0.00014677683687216284,0.0006427199113213622,0.3241467530220244,0.023794601448986808,0.01562788189118586,0.0022296802166246765,0.01745713025351806,0.0007833013712048697,0.0,9.613825353214573,9.998851316573562,10,47356794
0.0,-0.0005564452171517676,0.0,-0.00014677683687216284,0.000736134001730217,0.32327532400894377,0.02352483400160262,0.018409589698000245,0.0008351134935605492,0.016394668068781766,0.0006313546925534484,0.0,9.613825353214573,9.996929149125721,10,47356790
0.0,0.005453807876114203,0.0,0.020983786211652637,-0.0019338623955398842,-1.3287917728336025,-0.09358308449926793,-0.01589234412873125,-0.011871621706357735,-0.06050331731732495,0.002287361985034308,0.0,9.613825353214573,8.12997430640655,8,47354381
0.0,-0.0005719208572364393,0.0,-0.0004327925408614616,0.0005432274404274832,0.3298806416347917,0.028589394846791603,0.013145224794780332,0.0005227704553838348,0.016353122299678263,0.00017096143128519093,0.0,9.613825353214573,10.002025982719614,10,47352183
0.0,-0.0003777626798307138,0.0,-0.00013984539313797827,0.0006723349132531667,0.3217918442888974,0.02412016281988384,0.017565638810347884,0.00034016496556931277,0.01854976453846255,0.0007021378087726193,0.0,9.613825353214573,9.997049793286791,10,47351809
0.0,-0.00014783297910167775,0.0,-0.00013984539313797827,0.0006796186643241324,0.32075311865856676,0.023576789151017696,0.014963775370788964,-4.674027532094004e-05,0.018148874313470034,0.0007111097754988493,0.0,9.613825353214573,9.992324220500679,10,47344010
0.0,-0.00859920965729978,0.0,-0.0021663494793612097,-0.0024274213791128886,-1.1118673447193643,-0.01491717138940096,0.010058001971293461,-0.004278048299474284,-0.06995150557733057,-0.0006107977821190797,0.0,9.613825353214573,8.409065506902403,8,47343561
0.0,3.342189952667286e-05,0.0,-0.00027141924372726603,0.0003971820976704687,0.3248383372049072,0.032410782792160246,0.008395003012716281,-0.00231427605040195,0.01928953127436923,0.0009566705657092072,0.0,9.613825353214573,9.997560586767504,10,47336748
0.0,-0.0011273842213402948,0.0,-0.0003427983090976255,0.0007046630808645928,0.33116682527866825,0.025043864114280324,0.014520820332565064,0.0016615751378418284,0.020648911873593197,0.0005151517557473559,0.0,9.613825353214573,10.006616982257697,10,47334853
0.0,0.018739666212416007,0.0,-0.0019422009644761437,-0.0008995437986730907,0.21450492852999362,0.006540339701973499,0.05797510956247978,-0.0038225929630025524,-0.003883253609949491,-4.588477634085172e-06,0.0,9.613825353214573,9.9010332174077,10,47334539
0.0,-0.004728414493593632,0.0,-0.002210799734575357,0.007894992762606204,-1.3550301924265842,-0.10148598209703472,-0.018853040715986327,-0.0095166854935668,-0.08007077609388262,-0.00024104128539456426,0.0,9.613825353214573,8.049583413636562,8,47332143
0.0,-0.0005719208572364393,0.0,-0.0004327925408614616,0.0005432274404274832,0.3298806416347917,0.028589394846791603,0.013145224794780332,0.0005227704553838348,0.016353122299678263,0.00017096143128519093,0.0,9.613825353214573,10.002025982719614,10,47326878
0.0,-0.00029314475002384935,0.0,0.004273167342392917,0.0008368269474229204,0.31825918089183336,0.026848870658049574,0.014354269724809143,0.002935829162805293,0.020602665426300272,3.727943249439778e-07,0.0,9.613825353214573,10.001643391412488,10,47320483
0.0,0.002425809232780521,0.0,-0.00027141924372726603,0.00043007409422241504,0.3138312455396727,0.031656495745874334,0.015222765045375067,0.006264314801013877,0.01865297991290278,0.0008967774048697139,0.0,9.613825353214573,10.002934395747557,10,47315793
0.0,-0.0044259141641482804,0.0,-0.0022681673844903833,-0.002490613384065485,-1.360775572306341,-0.10146707355882255,-0.017963565950935654,-0.017475648740175428,-0.06780212710463616,0.0025652451850972386,0.0,9.613825353214573,8.041721915806056,8,47313809
0.0,-0.0007458887023253062,0.0,-0.00013984539313797827,0.0007401453127535398,0.3292148197766677,0.025286018516277067,0.017350900131085055,-9.294966332323776e-05,0.013935788226561547,0.00019007374757454615,0.0,9.613825353214573,9.999564415166706,10,47311549
0.0,-0.0003612704379623584,0.0,-0.00013984539313797827,-0.001737381408030649,0.3231960633805174,0.024515757121647667,0.01735340221507044,0.0019292742079346952,0.020313986025389537,0.0006899241657837688,0.0,9.613825353214573,9.999585263091786,10,47310966
0.0,-0.00041226890820889587,0.0,-8.475341301742226e-05,0.0008323369777355417,0.31967413144674395,0.024806824850638037,0.018189996027584247,0.00036102396071187814,0.019955642619836338,0.0003952167828770182,0.0,9.613825353214573,9.997543503559474,10,47310378
0.0,0.0005609118203469154,0.0,-0.00014677683687216284,0.0006427199113213622,0.32559079342146563,0.02442476445255918,0.01641220904529947,0.0016284110638645436,0.016213483232546604,0.0007914625240700693,0.0,9.613825353214573,9.999943331849174,10,47305030
0.0,-0.004871826391385425,0.0,-0.002284924197815108,-0.0009906715035863684,-1.3644963700954693,-0.10347381914597578,-0.016850510161275513,0.0026767964132096006,-0.07545115093245959,0.0020688838707886873,0.0,9.613825353214573,8.050151761070607,8,47304229
0.0,-0.0006114222198120058,0.0,-0.0004327925408614616,-0.0025176080915752324,0.32926576821175774,0.028936387310332115,0.011955012099569427,2.1757081296201052e-05,0.01611330657984011,0.00027392981956377764,0.0,9.613825353214573,9.996829691464685,10,47301082
0.0,-0.0035401013252033416,0.0,-0.002252958350950391,-0.002462866959989248,-1.349278213181196,-0.09955284171760871,-0.006170755620045855,-0.017548360432967047,-0.08133098674898499,0.0018531844414627508,0.0,9.613825353214573,8.053541453319093,8,47298540
0.0,0.0002350290660612667,0.0,-0.0003777005607409056,0.0005457424245979816,0.33090054712169403,0.02585276054747574,0.010124432028655171,0.00027377197167813587,0.01580557944357257,-6.385617428058331e-06,0.0,9.613825353214573,9.99717912964014,10,47298196
0.0,-0.0007198750983135683,0.0,-0.0003777005607409056,0.00048570874935748877,0.33397360949000654,0.026137576877425052,0.012501745570988907,0.00085242792110895,0.016411090098077518,0.0008077817105150692,0.0,9.613825353214573,10.003897717972999,10,47297892
0.0,0.0004902273774556138,0.0,-0.0001850256260377204,0.000648014561605572,0.31912837271350525,0.02467926312689676,0.013044219488840122,0.0036982434931553906,0.01562855733061217,-8.184433124655239e-05,0.0,9.613825353214573,9.99087538134936,10,47297209
0.0,-0.0005036193141329836,0.0,-0.00013984539313797827,-0.0021209986140636812,0.31963657278414864,0.024885684947671557,0.016493695554812945,0.00392543876113534,0.01659313776201302,0.00027365754769847215,0.0,9.613825353214573,9.992869077250718,10,47290903
0.0,-0.0004130687904153526,0.0,-0.0003777005607409056,0.0008082298948436391,0.3265613879938698,0.026318230205877896,0.011418350434336734,0.0009751465021841457,0.021102318955782982,0.00010467603078943812,0.0,9.613825353214573,10.000322923881102,10,47289315
0.0,-0.0006824090303476552,0.0,-0.0003770406596344843,0.00039431967163054867,0.31536211443305556,0.030453410924426712,0.009890708941064077,0.0064901640782979095,0.019299485665301652,0.0009306967243405079,0.0,9.613825353214573,9.99558680396271,10,47289248
