Urgent,High,Verified,Frequent,What is the type of property?,Which of these best describes your situation?,What work do you need doing?,How big is the area involved?,What do you want the patio to be made from?,When do you want the work carried out?,base_value,predicted_value,Credits,Lead Id
0.0007816677848862812,0.0,-0.00028070525432948067,0.002427662467779291,0.020410728281796693,0.29969977718903706,0.0017797931207023468,0.01610635263767711,0.0,0.009578472310216508,7.644612001426087,7.995115749963853,8,48283455
0.0008061901487868455,0.0,-0.0002655122879576769,-0.001017266336158651,0.020881513526013477,0.30934573953219563,0.0002583129997427611,0.013262272521047905,0.0,0.008747820716988226,7.644612001426087,7.996631072246745,8,48283837
9.782797675360713e-06,0.0,-0.00020289429106930187,0.0017701913652350676,0.03630642395079143,0.3045021605115261,-0.0005264723005369964,0.008981213409539562,0.0,0.0030074207519496313,7.644612001426087,7.998459827621198,8,48285187
9.782797675360713e-06,0.0,0.0009453916916510232,0.0016759054627412209,0.03624156095968273,0.30194635735366193,0.0013982904854568357,0.00843095472169052,0.0,0.003023678345406634,7.644612001426087,7.9982839232440535,8,48286559
0.000707255148417536,0.0,-0.00023710038486971603,-0.00040802825870619514,0.037281415210760616,0.3009482505321803,-0.0002871686306395581,0.009295464663615485,0.0,0.008018223761844188,7.644612001426087,7.999930313468689,8,48289726
-0.00023255560383226884,0.0,-0.0002393092574997845,-0.0004380647588570104,0.036833978078023286,0.3020718568819938,0.0015544341273072437,0.011915632508785154,0.0,0.00670107066793929,7.644612001426087,8.002779044069946,8,48290848
-0.004359472418883757,0.0,-0.00014704210572825862,-0.0015076611239452213,-0.006533319745314218,0.3100195234464739,0.00043007563511969786,0.01239283846425526,0.0,0.007976860461318068,7.644612001426087,7.962883804039382,8,48291565
0.0001900927752726746,0.0,-0.00021536326607241615,-0.0009235909239211152,0.036918274659461923,0.3029939243839177,-0.000812631369972044,0.012786850707064836,0.0,0.005113925231902482,7.644612001426087,8.000663483623741,8,48291896
9.782797675360713e-06,0.0,-0.00021491088962930535,0.0014293074073356597,0.03615516468260883,0.3024529713353778,0.0015686618443824787,0.011694025875124513,0.0,0.002999423713252419,7.644612001426087,8.000706428192215,8,48294261
-6.6491024952503e-05,0.0,-0.00019808869030683184,0.0016120361998393504,0.036279103371927496,0.2996814404619674,0.0020084261811375926,0.012549740469374604,0.0,0.006797655561156136,7.644612001426087,8.00327582395623,8,48295154
-0.00023255560383226884,0.0,-0.00023710038486971603,-0.000446133922901799,0.036848531804971205,0.30344452764725577,0.0006973562956485342,0.009187300403985516,0.0,0.007628155659919252,7.644612001426087,8.001502083326264,8,48297976
-6.6491024952503e-05,0.0,-0.0002074300510167809,0.0017021268867345864,0.03594119313616424,0.30140731441343893,-0.0006239707697442223,0.012816862228399917,0.0,0.005427260866391516,7.644612001426087,8.001008867111503,8,48300367
0.00018978787689181889,0.0,-0.0002080278252116224,-0.0009311713490898978,0.03761444522795641,0.3038195584086913,-0.0004653310372724432,0.01284119333455267,0.0,0.004802099748782366,7.644612001426087,8.002274555811388,8,48300832
0.0006157259573027038,0.0,-0.00023260907675650384,-0.0009624098536496407,0.02094548286848651,0.3032935545958535,-0.00010967161240834604,0.014988376962961295,0.0,0.01133421578480456,7.644612001426087,7.9944846670526815,8,48300947
-9.439392543212441e-05,0.0,0.0010769000389846664,0.0021230304678380076,0.036716034107651174,0.3012905421933479,0.0013577541952384895,0.009117829000191598,0.0,0.0035569249897972706,7.644612001426087,7.999756622493703,8,48301021
-3.5816594354570284e-05,0.0,-0.00019389022597764803,-0.0008835313898682256,0.03684835000914258,0.30464768162600653,-0.0006339415497824586,0.009306909651784401,0.0,0.006095764034287149,7.644612001426087,7.999763526987325,8,48301492
9.832909441690294e-05,0.0,-0.00019402592271605305,0.0016401509847906754,0.03614107543676762,0.30042806857503956,-0.0010034611674095706,0.012216575960347809,0.0,0.005720622907956721,7.644612001426087,7.999659337295281,8,48301507
-0.00023255560383226884,0.0,0.0011464366909603979,-0.0005131692055822482,0.03636096652820023,0.3008496833118737,-0.0006477330210685227,0.011947578145700053,0.0,0.0073779213466439375,7.644612001426087,8.000901129618983,8,48302699
-0.00240607789629322,0.0,0.005537799736609266,0.011301815522727656,-0.17778988303697882,-1.368686297900617,0.004366442185473273,-0.04803888013342287,0.0,-0.04145977588615275,7.644612001426087,6.0274371440174335,6,48302824
9.782797675360713e-06,0.0,-0.00020965881811672304,0.0016759054627412209,0.036421860241437086,0.30321401103791795,0.0014660139934424257,0.008473082868091125,0.0,0.003075725298853594,7.644612001426087,7.998738724308129,8,48303327
0.0007817905361824698,0.0,-0.00014398638695330008,0.0024805072342756313,0.021173803563326404,0.30249674530933396,-0.0006332663483506715,0.015796478283703338,0.0,0.01031892554895196,7.644612001426087,7.996882999166557,8,48303867
-0.00023255560383226884,0.0,-0.0002538164824635782,-0.0004380647588570104,0.036610635611881506,0.3023288955264612,0.0009629567408180274,0.011833725887510865,0.0,0.007039516049886267,7.644612001426087,8.002463294397492,8,48304044
-6.661377624869168e-05,0.0,0.0010208171557782126,0.0016471539749637113,0.035841070574052634,0.2977266490879331,0.0017390397374132346,0.013149397928263765,0.0,0.005813378104127585,7.644612001426087,8.001482894212371,8,48304279
-0.00017458705174742037,0.0,-0.0002538164824635782,0.0012089764311473325,0.0359215507295366,0.30031000731481794,-0.0004678551897444979,0.011728750042407242,0.0,0.006836899919238318,7.644612001426087,7.999721927139279,8,48304339
-4.2091412348127114e-05,0.0,-0.00021020951659637223,-0.0009188188015152628,0.03717378081745154,0.3041697661928433,0.0014337267054520056,0.010283184609347094,0.0,0.004730065100849094,7.644612001426087,8.00123140512157,8,48304919
-6.661377624869168e-05,0.0,0.0009949131025624846,0.0018789643258419,0.0363818001764015,0.3138769003065435,0.0007373009356722064,-0.003426417094024191,0.0,0.004556799619845334,7.644612001426087,7.999545649022681,8,48305277
-0.00017458705174742037,0.0,0.0009890328078165564,0.001326624350451751,0.03623495298941547,0.2993740425232279,0.0011641666813467855,0.008773244426126753,0.0,0.006570953687857458,7.644612001426087,7.998870431840582,8,48305425
0.0008580643588103335,0.0,0.0007183976569569008,0.00277011122745109,0.02073416974101099,0.304224256592732,-0.000465301697462289,0.011793469876366121,0.0,0.0065082492335431065,7.644612001426087,7.991753418415495,8,48305603
0.00018978787689181889,0.0,-0.0002074300510167809,-0.0009235909239211152,0.03699401772542607,0.30338626918959977,-0.000590427888403845,0.01289594858461525,0.0,0.004757663740471538,7.644612001426087,8.00111423967975,8,48305713
-0.00017458705174742037,0.0,-0.0002538164824635782,0.0012089764311473325,0.0359215507295366,0.30031000731481794,-0.0004678551897444979,0.011728750042407242,0.0,0.006836899919238318,7.644612001426087,7.999721927139279,8,48306426
-0.00018403472591923864,0.0,0.0013296229242135606,-0.00044084491588475673,0.03655583521442313,0.303007612743773,-0.0019523149069332934,0.008596134870330332,0.0,0.007454348860506158,7.644612001426087,7.998978361490596,8,48306510
-6.6491024952503e-05,0.0,-0.00019680538829564437,0.001873421959772284,0.036212225453850506,0.3002929841010021,0.0016850003895733782,0.009421448768543849,0.0,0.00659213661350296,7.644612001426087,8.000425922299083,8,48306982
0.00018978787689181889,0.0,-0.00021048576979173941,-0.000893405462991642,0.037431704235097375,0.30587025149593544,0.00023246552815638734,0.010196164786761993,0.0,0.004188351595460872,7.644612001426087,8.001616835711607,8,48307742
-6.6491024952503e-05,0.0,-0.0001970816414910116,0.001928394871543159,0.03618414921763556,0.30228986957730625,-0.0005748426584948091,0.010257824192433209,0.0,0.00624957244460259,7.644612001426087,8.00068339640467,8,48307859
3.418241027973661e-05,0.0,-0.00021491088962930535,-0.0007080398750502596,0.036890219389240794,0.3047339720269055,0.00163307602907901,0.011938716658895203,0.0,0.002957627289737058,7.644612001426087,8.001876844465544,8,48308046
0.00018978787689181889,0.0,-0.0001970816414910116,-0.0008757387692162377,0.03713377582939373,0.3055644695046041,0.0005654764822767081,0.009203108257140049,0.0,0.00570105753123581,7.644612001426087,8.001896856496922,8,48308059
0.0005206547672999928,0.0,0.0010842324856020875,0.0009685440018445687,0.03640523652822988,0.29583276150676546,0.0012762611752528668,0.01195126945975385,0.0,0.006474115959170189,7.644612001426087,7.999125077310006,8,48309691
-0.00023255560383226884,0.0,-0.00025883320303146825,-0.00047040101870730584,0.037666559127835425,0.31037048234125014,0.0015646741723972322,-0.0007857142702518381,0.0,0.009531505861801284,7.644612001426087,8.001997718833548,8,48310183
-0.002358316071106985,0.0,-0.0014930788435335385,0.0108661580225382,-0.1847617627549857,-1.3712737154907009,0.0026946790157097683,-0.012026306976925902,0.0,-0.04922425563744746,7.644612001426087,6.037035402689635,6,48310611
3.418241027973661e-05,0.0,-0.00020965881811672304,-0.0007313532794597401,0.037156830126306425,0.3063606759658525,0.0015304281781389573,0.00842809325615884,0.0,0.0030768316040921443,7.644612001426087,8.00025803086934,8,48311321
-0.00023255560383226884,0.0,-0.00025883320303146825,-0.0004623318546625172,0.037247453031003123,0.3021985598664016,0.0014600250502860913,0.011625547867771296,0.0,0.006516594885044858,7.644612001426087,8.002706461465067,8,48312021
7.3299013146458e-05,0.0,-0.00019862089114186908,-0.0007577309832518767,0.037080944394398886,0.3057876242138649,-0.0008606010247873083,0.01185476336621193,0.0,0.002691389023639502,7.644612001426087,8.000283068538169,8,48314047
-0.004093129038422726,0.0,-0.0012358104885326316,-0.008039494197980676,-0.17594786396416398,-1.3810066861085182,0.004612631801890058,-0.05513973083261387,0.0,-0.03779049890885317,7.644612001426087,5.985971419688892,6,48314495
0.000707255148417536,0.0,-0.0002538164824635782,-0.0003248546479361686,0.037072406065905686,0.2999248275243187,0.0010053458523430119,0.011793891252126307,0.0,0.0075116155826259615,7.644612001426087,8.002048671721424,8,48314893
0.0008824639714147092,0.0,-0.00016487135386655238,-0.0009599035504432844,0.02031077465232988,0.30799139054922997,0.0015275774321353763,0.014946557463252248,0.0,0.0064350645728069615,7.644612001426087,7.995581055162946,8,48315645
-6.6491024952503e-05,0.0,-0.0002074300510167809,0.0016471539749637113,0.0359790749428298,0.3009084499057731,0.0004829581599751277,0.01336597373941011,0.0,0.004840978003040977,7.644612001426087,8.00156266907611,8,48316253
-6.6491024952503e-05,0.0,-0.0002074300510167809,0.0016471539749637113,0.0359790749428298,0.3009084499057731,0.0004829581599751277,0.01336597373941011,0.0,0.004840978003040977,7.644612001426087,8.00156266907611,8,48316506
-0.00023255560383226884,0.0,-0.00023710038486971603,-0.000446133922901799,0.0368180941005844,0.30370902069356365,0.0007859624531221626,0.00872187009738976,0.0,0.007595772490187153,7.644612001426087,8.00132693134933,8,48317031
-6.6491024952503e-05,0.0,0.0009326651440110122,0.0016817968161375978,0.03551693204987203,0.3000560431783351,-0.0012367865859617578,0.01236055727881797,0.0,0.005653175948743459,7.644612001426087,7.999509894231091,8,48317557
0.0010570236924504403,0.0,-0.005901433543542492,0.026605945776974015,-0.3938970713882192,-2.5149015625514477,0.012150701693598328,-0.09015535590065953,0.0,-0.0413861901680605,7.644612001426087,4.638184059037181,4,48318467
-4.2091412348127114e-05,0.0,-0.00021020951659637223,-0.0009188188015152628,0.03717378081745154,0.3041697661928433,0.0014337267054520056,0.010283184609347094,0.0,0.004730065100849094,7.644612001426087,8.00123140512157,8,48319584
0.0008061901487868455,0.0,0.0011087846275123832,-0.0009277766256489606,0.02022267143518927,0.3041671474959965,0.0016185371192987891,0.01692208567540042,0.0,0.008881079420708477,7.644612001426087,7.99741072072333,8,48319794
0.00018978787689181889,0.0,-0.0002177455211079079,-0.0008943591543876683,0.037093856442084454,0.30120424003979707,0.0017890242076802564,0.01388753972350491,0.0,0.004363359470447781,7.644612001426087,8.002027704510997,8,48320062
-0.002381096253066627,0.0,-0.0013992433658068758,0.009249069245537164,-0.18006588885483898,-1.3684282331305007,0.0025273427168039874,-0.0541114383968241,0.0,-0.040977572909916604,7.644612001426087,6.009024940477474,6,48320452
-0.0033749712930081542,0.0,0.005256356271468218,0.011437048398075416,-0.18185372779884298,-1.371539235303874,0.0026998456204292,-0.05441950723312885,0.0,-0.027721348491747122,7.644612001426087,6.025096461595457,6,48320627
0.0145857938037344,0.0,-0.0013188960786712312,-0.005601044539688559,-0.17718938111155855,-1.3560912033195576,0.004288238658005028,-0.05133513534549765,0.0,-0.040474116070335554,7.644612001426087,6.031476257422518,6,48320726
9.832909441690294e-05,0.0,-0.0001970816414910116,0.0018867490401962368,0.03660115390451635,0.30149470614404794,-0.0004784487122046812,0.010092219764877853,0.0,0.006083355451177953,7.644612001426087,8.000192984471624,8,48321264
-6.999431282774848e-05,0.0,-8.260412930215981e-05,-0.0010931592225098645,0.038361836366126334,0.3047297616207427,0.0014641994836485,0.013084958236289853,0.0,0.004193596569184997,7.644612001426087,8.00520059603744,8,48321789
0.0006736945093875524,0.0,-0.00021810185179271016,0.0017419329634132848,0.021062322845267645,0.3012321709069452,0.0012183388657751426,0.014666205523250118,0.0,0.00997827639747744,7.644612001426087,7.994966841585811,8,48322306
0.00018978787689181889,0.0,-0.00018777322021570482,-0.0009535047303606982,0.03788960967365172,0.3156531191160674,-0.0018255329556370453,-0.0020593782714879378,0.0,0.006729394398409305,7.644612001426087,8.000047723313406,8,48323214
-0.005197887012235323,0.0,-0.006096099916650733,-0.02563495349321601,-0.4348444816997497,-2.736174610656864,0.008649780775568357,-0.06835751712019446,0.0,-0.06021926773904804,7.644612001426087,4.316736964563699,7,48323702
0.000665467692667877,0.0,-0.00020247024511756414,-0.0011476945638378877,0.014698389876690626,0.32713736250142356,0.0018159320213857741,-0.02580052977191846,0.0,0.007806548266956986,7.644612001426087,7.969585007204338,8,48324555
9.782797675360713e-06,0.0,-0.00020965881811672304,0.0016759054627412209,0.036421860241437086,0.30321401103791795,0.0014660139934424257,0.008473082868091125,0.0,0.003075725298853594,7.644612001426087,7.998738724308129,8,48324895
9.056011803215058e-05,0.0,0.0013411129769010852,-0.0008725496963133358,0.03610886182190521,0.3038756644806737,-0.0017076219574470866,0.012748114330061755,0.0,0.0052681819467587125,7.644612001426087,8.00146432544666,8,48325024
3.418241027973661e-05,0.0,0.0009310494659621822,-0.0007368915342927161,0.03668519555930552,0.3047056393095806,-0.0005268921704586941,0.011900502228661625,0.0,0.0029507295052036073,7.644612001426087,8.000555516200329,8,48325070
9.782797675360713e-06,0.0,-0.00021491088962930535,0.0014293074073356597,0.03615516468260883,0.3024529713353778,0.0015686618443824787,0.011694025875124513,0.0,0.002999423713252419,7.644612001426087,8.000706428192215,8,48327277
-4.2091412348127114e-05,0.0,-0.00019402592271605305,-0.0009313375686693317,0.03641397223967482,0.30343167715185526,-0.0011601262141708634,0.012626871171673855,0.0,0.005491071470103935,7.644612001426087,8.00024801234149,8,48327353
0.0008580643588103335,0.0,-0.00016487135386655238,0.002500323611450513,0.02089859982520577,0.30383507252377384,0.0014622985632085559,0.014701866679481559,0.0,0.006733568794680613,7.644612001426087,7.995436924428832,8,48328012
-6.999431282774848e-05,0.0,-0.0002357657058912758,-0.001116472626919345,0.03764680395748122,0.30644960718035774,0.0014020900757185995,0.009212151277429942,0.0,0.0026024277240817486,7.644612001426087,8.000502848995518,8,48331354
-3.5816594354570284e-05,0.0,-0.00019389022597764803,-0.0008835313898682256,0.03684835000914258,0.30464768162600653,-0.0006339415497824586,0.009306909651784401,0.0,0.006095764034287149,7.644612001426087,7.999763526987325,8,48331927
9.782797675360713e-06,0.0,-0.00020965881811672304,0.0016759054627412209,0.036421860241437086,0.30321401103791795,0.0014660139934424257,0.008473082868091125,0.0,0.003075725298853594,7.644612001426087,7.998738724308129,8,48334428
0.0008824639714147092,0.0,-0.0001528547553065489,-0.0009832169548527649,0.020613119368031133,0.3104170816531361,0.000650991088717899,0.011181951551822713,0.0,0.006516353121009722,7.644612001426087,7.99373789047006,8,48335429
-4.2091412348127114e-05,0.0,0.0009711169599982488,-0.0008955053971057824,0.036489337496459884,0.3025869259826466,0.00040517185031835356,0.013589041414095606,0.0,0.004196466117895382,7.644612001426087,8.001912464438046,8,48335500
8.423210360217635e-05,0.0,-0.0002683477960618592,0.0018347865810855242,0.03702624474174612,0.30038104528216236,0.0020296314267941673,0.012039740282757238,0.0,0.003341345839316211,7.644612001426087,8.001080679887489,8,48336902
-0.00023255560383226884,0.0,-0.0002393092574997845,-0.0004623318546625172,0.03680877410308658,0.3016872655499932,0.0014498993455479895,0.012197505735597258,0.0,0.006671088407161323,7.644612001426087,8.002492337851479,8,48338111
0.0008061901487868455,0.0,0.0007025985957338017,-0.001000553333779273,0.020529755555475326,0.30561928124576027,-0.0008724254868243279,0.01604581978895839,0.0,0.009696541852827282,7.644612001426087,7.996139209793025,8,48338745
-0.002751542705785289,0.0,-0.00020280871004985107,-0.002243130530736922,-0.09016938708893371,0.36215103472620047,0.001512072744036186,0.02307414264906871,0.0,0.010739632820300262,7.644612001426087,7.946722015330187,8,48339221
-6.6491024952503e-05,0.0,-0.00020434139280718007,0.0016120361998393504,0.03587144042752325,0.2986803889221771,0.0019509016316579457,0.012834725574596119,0.0,0.006385635027797047,7.644612001426087,8.001676296791919,8,48340350
-0.0034436978090353894,0.0,-0.006442299588551168,-0.03265242075882061,-0.2337403273524633,-2.5829412598560078,0.023538733900267412,-0.10718533240685159,0.0,-0.07896031373090101,7.644612001426087,4.6227850838237226,4,48340877
0.0006736945093875524,0.0,0.0008784136554843002,0.00195386678521155,0.02089797887613613,0.3000701521019958,0.0010772918837894123,0.011718693261104855,0.0,0.010275025109706001,7.644612001426087,7.992157117608903,8,48342240
0.005205159122790583,0.0,-0.006787902939915722,-0.0248949735024176,-0.40552774778909345,-2.5141500058435304,0.011886745048984564,0.058405820254394676,0.0,-0.05811609733720902,7.644612001426087,4.710632998440093,4,48343507
-0.0024922316093223653,0.0,-0.0012358104885326316,0.009030664636586552,-0.17697105292921395,-1.3744353974594672,0.004399516414887184,-0.05735868834075692,0.0,-0.03754456080441132,7.644612001426087,6.008004440845856,6,48343789
-0.0024937641915562018,0.0,-0.0010820459590891653,0.00916359882352038,-0.17884224400679619,-1.3835214389709554,0.004835805312296761,-0.05601907672110183,0.0,-0.0244546586554745,7.644612001426087,6.0121981770569315,6,48344105
0.00018978787689181889,0.0,-0.0001970816414910116,-0.0009292376345551915,0.037169366999682506,0.3050567269495462,-0.0005387198126758465,0.010047230152945568,0.0,0.005660874811808915,7.644612001426087,8.00107094912824,8,48344985
-0.00240607789629322,0.0,0.005537799736609266,0.010824889372353784,-0.18660596516210795,-1.3938955527506418,0.003545564306086422,-0.04021175402960526,0.0,-0.0484583614916726,7.644612001426087,5.992942543510817,6,48345313
3.418241027973661e-05,0.0,-0.00021491088962930535,-0.0007080398750502596,0.036890219389240794,0.3047339720269055,0.00163307602907901,0.011938716658895203,0.0,0.002957627289737058,7.644612001426087,8.001876844465544,8,48345798
-0.00017458705174742037,0.0,-0.0002538164824635782,0.0011146905286534858,0.03597859339905441,0.3005690887411897,0.0008985425561214961,0.011632077983728815,0.0,0.006496720478526207,7.644612001426087,8.00087331157915,8,48349277
-9.439392543212441e-05,0.0,-8.260412930215981e-05,0.0018764324124324466,0.03761121204595436,0.30170692324437554,0.0014185787714884213,0.012840267452519162,0.0,0.005084330495423339,7.644612001426087,8.004972747793545,8,48349724
-0.00017458705174742037,0.0,0.0010842324856020875,0.0011146905286534858,0.03601155738386398,0.299014879343304,0.0013384068454871366,0.011735829756679713,0.0,0.006171269524903571,7.644612001426087,8.000908280242832,8,48356103
0.000707255148417536,0.0,-0.0002538164824635782,-0.0003248546479361686,0.037072406065905686,0.2999248275243187,0.0010053458523430119,0.011793891252126307,0.0,0.0075116155826259615,7.644612001426087,8.002048671721424,8,48360522
3.418241027973661e-05,0.0,-0.00019862089114186908,-0.0007831443217754975,0.03669922274405952,0.3060693014253744,-0.0010068669264079468,0.011894598001596488,0.0,0.0031199836402828903,7.644612001426087,8.000440657508355,8,48360695
-4.2091412348127114e-05,0.0,-0.00019680538829564437,-0.0009011521077398585,0.036895242966807594,0.3039109072644177,0.0017332010662120425,0.009376459156611564,0.0,0.006209234443263745,7.644612001426087,8.001596997415016,8,48360927
7.3299013146458e-05,0.0,-0.00020289429106930187,-0.0007810443876613572,0.037423697783512004,0.30742414197297185,-0.0004851825634389112,0.008896389162222719,0.0,0.002538260142531343,7.644612001426087,7.999498668258302,8,48361285
-0.00018403472591923864,0.0,-0.00027391104464475236,-0.00044084491588475673,0.036789108818647887,0.3044838421954163,-0.0021888083052741024,0.008732295911305631,0.0,0.0077085176995981865,7.644612001426087,7.999238167059332,8,48361495
0.000707255148417536,0.0,-0.0002393092574997845,-0.0003248546479361686,0.037295748532047465,0.2996677888798513,0.0015968232388322283,0.011875797873400595,0.0,0.007173170200678984,7.644612001426087,8.002364421393878,8,48362132
-0.00023255560383226884,0.0,-0.0002538164824635782,-0.0005131692055822482,0.036554175239875565,0.30212680784511015,-0.0005728313542670509,0.011930397946189292,0.0,0.0073380231925849245,7.644612001426087,8.000989033003702,8,48362898
-4.2091412348127114e-05,0.0,-0.00021020951659637223,-0.0009188188015152628,0.03717378081745154,0.3041697661928433,0.0014337267054520056,0.010283184609347094,0.0,0.004730065100849094,7.644612001426087,8.00123140512157,8,48363605
0.015073956925114854,0.0,-0.0013794812983097978,-0.0070808864938676766,-0.18556295990893387,-1.3529034532879918,0.009394028314129521,-0.015079192589291369,0.0,-0.037425579703311604,7.644612001426087,6.069648433383627,6,48364258
-6.661377624869168e-05,0.0,-0.00021841898484737467,0.0019487249421401476,0.036372541080655546,0.302327402386005,-0.0002919150693897827,0.010551341011270048,0.0,0.0059647667521138545,7.644612001426087,8.001199829767785,8,48365827
9.782797675360713e-06,0.0,-0.00020289429106930187,0.0017701913652350676,0.03630642395079143,0.3045021605115261,-0.0005264723005369964,0.008981213409539562,0.0,0.0030074207519496313,7.644612001426087,7.998459827621198,8,48368214
-0.00017458705174742037,0.0,0.001072117416079502,0.0014209102529455977,0.03608758621636909,0.2995465738955864,-0.0002824043472102754,0.009292120471299792,0.0,0.007098663603253371,7.644612001426087,7.998672981882663,8,48368258
-0.0024937641915562018,0.0,-0.0010820459590891653,0.00916359882352038,-0.17884224400679619,-1.3835214389709554,0.004835805312296761,-0.05601907672110183,0.0,-0.0244546586554745,7.644612001426087,6.0121981770569315,6,48368291
9.832909441690294e-05,0.0,-0.0001970816414910116,0.0018867490401962368,0.03660115390451635,0.30149470614404794,-0.0004784487122046812,0.010092219764877853,0.0,0.006083355451177953,7.644612001426087,8.000192984471624,8,48368294
-9.070645241654023e-05,0.0,-0.00027553760575996895,-0.0008824173461281551,0.037688136424762333,0.3074784569145888,-0.0031751616600966203,0.010173338727259026,0.0,0.004819978769232884,7.644612001426087,8.000348089197528,8,48370714
3.418241027973661e-05,0.0,-0.00020965881811672304,-0.0007313532794597401,0.037156830126306425,0.3063606759658525,0.0015304281781389573,0.00842809325615884,0.0,0.0030768316040921443,7.644612001426087,8.00025803086934,8,48371295
-4.2091412348127114e-05,0.0,-0.00019680538829564437,-0.0009011521077398585,0.036895242966807594,0.3039109072644177,0.0017332010662120425,0.009376459156611564,0.0,0.006209234443263745,7.644612001426087,8.001596997415016,8,48371421
3.418241027973661e-05,0.0,-0.00020289429106930187,-0.0008064577261849779,0.03704197613317264,0.30770581918448137,-0.0006314484650595495,0.008936223797607277,0.0,0.0029668547591747306,7.644612001426087,7.999656257228489,8,48371789
-0.0024922316093223653,0.0,-0.0012433464930441673,0.011188756768264385,-0.17641983918633153,-1.3704975191562467,0.005073746490824706,-0.04993525637831437,0.0,-0.036429223240582266,7.644612001426087,6.023857088621336,6,48373224
0.0001900927752726746,0.0,-0.00021841898484737467,-0.000893405462991642,0.037370815846366846,0.3053962498697703,0.0004936836829052515,0.010503500394359554,0.0,0.005148307209204681,7.644612001426087,8.002602826756128,8,48373550
7.3299013146458e-05,0.0,-0.00019862089114186908,-0.0007577309832518767,0.037080944394398886,0.3057876242138649,-0.0008606010247873083,0.01185476336621193,0.0,0.002691389023639502,7.644612001426087,8.000283068538169,8,48380486
