Location,Urgent,High,Verified,Frequent,Have you used business consulting services before?,How long has the business been running?,What is the business annual turnover/sales?,How many employees do you have?,What industry is your business in?,Which type(s) of consulting are you interested in?,What are your goals for this service?,How long do you need a consultant?,How would you like to work with the consultant?,base_value,predicted_value,Credits,Lead Id
-0.0006766264797642881,-0.03034280389485023,0.0,0.00022386941307086074,-0.019372632666217134,-0.009846645226291978,-0.5328770320562505,-4.839637050472329,-0.9281664855149735,-0.000984288784382247,0.0,-0.011664030732186708,-0.009713325229479344,0.0,27.430829857153853,21.0477728055102,21,46635252
0.011944151579126677,0.015704176611667935,0.0,-0.01024999932769577,0.00765212968008569,-0.012040732351960372,-0.20324535790383375,-5.477203018983336,-0.7653140983536887,0.014560953770344389,0.0,-0.042024850328425366,0.09562664066121242,0.0,27.430829857153853,21.066239852207353,21,46640535
0.0010928480393068891,-0.05209308112345506,0.0,0.0046797792231175,0.015979095796548055,-0.0137220040477227,-0.17256495935161406,-5.482631279741682,-0.871526770438964,0.011605025847315872,0.0,-0.01578883082087758,0.2589048798171878,0.0,27.430829857153853,21.114764560353002,21,46651552
-0.0014821561172516258,0.020916360184919623,0.0,0.0028105823084922515,0.012501389974332826,-0.013127276599051496,-0.6574401830502268,-5.5059772810449,-0.603555709133922,-0.015686729106147962,0.0,-0.015296030123934826,0.2868578418969099,0.0,27.430829857153853,20.941350666343062,21,46652046
-0.0016682896277220515,0.023041107459061627,0.0,0.0005772237103728378,0.009343219878703622,-0.013468397281646791,-0.546212315939543,-4.9571612608257265,-1.0613724598875771,0.005900881995163913,0.0,-0.0036649232422683265,0.24087730615192535,0.0,27.430829857153853,21.12702194954459,21,46652702
0.0012551899650411053,-0.05918156685427988,0.0,0.029601463088456778,0.02176631538818389,0.09678568678365583,1.881895190584933,20.50357289194519,4.2972071776272,0.003314550933099264,0.0,0.00933596140076915,0.00409528699976213,0.0,27.430829857153853,54.220478005015856,58,46653914
-0.008435625423898975,-0.1282412076969285,0.0,0.0007760212578133131,0.015487044487887592,-0.01392052783323128,-0.33547135554518004,-5.221057979993471,-0.8273728852286034,0.05054356543444039,0.0,-0.06868349857477415,0.18685288101433878,0.0,27.430829857153853,21.08130628905224,21,46656325
0.0008211341738437059,0.011356036980659909,0.0,-0.00020815703909080293,0.009122195416210494,-0.009276655572435701,-0.6247067003414092,-5.318831675263827,-0.4871161287251834,-0.003497093585799888,0.0,-0.03695264059518143,0.039711440672818246,0.0,27.430829857153853,21.011251613274457,21,46656821
-5.390487309753459e-05,0.016660198057212736,0.0,0.00032221911436080815,0.008274179986388736,-0.010837323171390235,-0.6400126802649896,-5.4101360399299,-0.4743561876948803,-0.002619409718682945,0.0,0.07029209849376045,0.02026840722893649,0.0,27.430829857153853,21.008631414381583,21,46660822
-0.0004435113159430054,0.013349693864202249,0.0,7.990205288605554e-05,0.007395735666042896,-0.00993204103762718,-0.5534535804518612,-4.882050985712413,-0.9290010001268149,-0.0012175326043118403,0.0,-0.016262258287674355,-0.02581366570919166,0.0,27.430829857153853,21.033480613491143,21,46663847
-0.002023248869596097,0.009560475501259528,0.0,0.0167636957393191,0.02562426948242642,0.0033821409391463597,1.0000595031192876,10.611336034440445,2.342500105922718,-0.019494428848236,0.0,0.0172922413166819,1.6625900495744717,0.0,27.430829857153853,43.09842069547179,43,46664667
-0.00044223362022639573,-0.025904771247741386,0.0,0.000408592971589993,0.007744531964558402,-0.009336180239161532,-0.541093139237194,-4.853546743152852,-0.9365334595214675,0.011610467723628962,0.0,-0.011120111418939049,-0.013592992232121237,0.0,27.430829857153853,21.059023819143928,21,46665194
-0.004453814160046175,0.06707601685432793,0.0,0.046570361640947626,0.02521171343644602,0.011929309941366146,2.3623586446588547,23.580432996293887,1.6404632730527346,0.0213435104921017,0.0,0.06145587346587703,2.437598600791099,0.0,27.430829857153853,57.68081634362144,58,46667704
0.0008978559606115431,-0.08619059807560703,0.0,0.04752186284367431,0.025594282876661656,0.006573077667251131,2.184092706732781,22.132771995607886,3.352024216933287,-0.032711931021792144,0.0,-0.025350803751080172,1.9685462156496325,0.0,27.430829857153853,57.00459873857715,58,46669051
0.00043179482511114363,-0.025852004193266883,0.0,-0.0013967552757999891,0.0077413498781297415,-0.00956869013732937,-0.5389752423699727,-4.849927279688873,-0.9363964927453265,0.008070817022153209,0.0,-0.011853655260280593,-0.013566955209383391,0.0,27.430829857153853,21.05953674399902,21,46681704
0.0009742035283494137,0.013446837744049816,0.0,-0.0025765654556717493,-0.019098735974646158,-0.011909585655431569,-0.6125902498769699,-4.949125917256789,-0.9689206359436767,-0.004163261364203099,0.0,-0.01954664582578028,0.0921659100414097,0.0,27.430829857153853,20.94948521111449,21,46683796
-0.0005476568308172645,-0.02742239010456161,0.0,-0.001814855892167721,-0.024835900385985453,-0.009937873804995185,-0.6146175404114413,-5.253155009145868,-0.47432359513385963,-0.033910683776656125,0.0,0.04984588595061627,0.04805907282383012,0.0,27.430829857153853,21.088169310441955,21,46686866
-0.0004942397031655805,-0.06511086049239201,0.0,0.002525024773132633,-0.042020406831532096,-0.013325110598935961,-0.2849653105239655,-5.528649436019062,-0.8672635757111289,0.007794775548995403,0.0,-0.041212284966369646,0.18693798197102565,0.0,27.430829857153853,20.785046414600444,21,46688787
0.00015324211186384018,0.013175816761257413,0.0,0.0012519300546373789,0.00912581533810823,-0.011064267711704375,-0.5487903740561393,-4.872242699526935,-0.9641504035157511,0.0006035011614284417,0.0,-0.011466709050817545,0.013502981059872361,0.0,27.430829857153853,21.060928689779676,21,46696802
0.0001649945812028666,0.010727328086729614,0.0,-0.0024256956657876627,-0.020969507046504812,-0.011834832331321633,-0.5684776794660428,-4.863016180754442,-0.9594496234638678,0.048751927791482234,0.0,-0.03336706039080818,0.040171794264734426,0.0,27.430829857153853,21.071105322759227,21,46698322
0.0031708776969524366,-0.03306275528467403,0.0,0.022429692332304487,0.017240795127237547,0.006029278967194694,-0.1342532429878943,12.17696090324252,0.8783204541841365,0.023024005646560364,0.0,-0.15673895534953092,1.2937431577243883,0.0,27.430829857153853,41.52769406845307,40,46698939
-0.005586075667353993,0.05778592826794372,0.0,-0.175245520867621,0.021670433951760736,0.0966419853852925,1.466970737614298,21.40320682526143,4.506908638755108,0.08965130872664245,0.0,0.06217943365557356,1.8712278212481261,0.0,27.430829857153853,56.82624137348509,58,46704506
-0.003092636988342656,0.03970220146322996,0.0,0.037093831641645904,0.01224144766953749,-0.01780119167702458,2.3027662261618778,21.737558499456334,4.3333997287603125,-0.13153935590223137,0.0,-0.1045693791991165,1.6574431713617925,0.0,27.430829857153853,57.29403239990188,58,46708898
-0.00031553776676421377,0.029725226906622545,0.0,0.003874693143271016,0.01282695762565522,-0.010367738023496867,-0.25942810422955187,-5.613895212085526,-0.8019252602393969,0.006802018930737842,0.0,0.01500937712759965,0.2537429578195282,0.0,27.430829857153853,21.066879236362535,21,46710917
-0.0004701507645115487,0.012615401699626707,0.0,0.0016267449457099724,0.008031388555550018,-0.012493125235863836,-0.23389243981386196,-5.554322353786022,-0.7535793934888628,0.01698260072528316,0.0,-0.02753108414083251,0.11561617647818362,0.0,27.430829857153853,21.00341362232826,21,46711228
0.0012315436734867398,0.028023952669124098,0.0,0.0021241157548055464,0.006548366975751088,-0.01121845522893757,0.17514594678621828,-5.633619119325487,-0.9192310181746417,-0.03862810344236652,0.0,-0.028973478026565892,0.21872724447718608,0.0,27.430829857153853,21.23096085329243,21,46711280
0.0014821595972396274,0.03686197032168161,0.0,0.002573993434509796,-0.023632089844258655,-0.011700751017079786,-0.29000039738275535,-5.667755016392027,-0.47957200926456695,-0.033713899901332264,0.0,-0.08471246504398552,0.1891880690005895,0.0,27.430829857153853,21.069849420661864,21,46712485
-0.012896832239116607,-0.02438866172535123,0.0,0.0015738212316085021,-0.021563103577534982,-0.011379925921424066,-0.5543397762907423,-4.876951476564951,-0.9491925784905637,0.05452819401527765,0.0,-0.021174231453475162,0.06480156527392904,0.0,27.430829857153853,21.079846851411506,21,46712810
0.0013280719488151164,0.038842186673171505,0.0,0.0023714037652357504,-0.02388815752297396,-0.011382200870830694,-0.3002798196541719,-5.675252589557534,-0.47280810422516084,-0.058668071828082785,0.0,-0.0827072443480543,0.19226290655866826,0.0,27.430829857153853,21.04064823809294,21,46716394
-0.0008271542113097078,-0.0022683610087836934,0.0,-0.09065501177489366,-0.04946577835356759,-0.018718956593983073,-0.3745880452384531,10.003599755014418,2.502534837369005,-0.01222020859836781,0.0,-0.1347763410654329,0.8980914329214934,0.0,27.430829857153853,40.151536025613964,40,46716655
0.0004997529817720132,0.013472618943584924,0.0,0.01965397157535006,0.005265236814686353,0.013654567608162462,0.6733240216785858,10.991918159182681,0.7787523122967014,-0.07187687109339456,0.0,-0.06813726396402225,1.53313218591889,0.0,27.430829857153853,41.32048854909687,40,46718608
-0.001402013704837758,0.04592690681211106,0.0,0.04501270822081429,-0.0649580097372407,-0.0037396096903357535,2.2202698335112374,22.03546527605173,3.330151544452314,-0.001145914014047962,0.0,-0.06416910580371188,1.6290296082043407,0.0,27.430829857153853,56.60127108145619,58,46718692
0.0002610678645120278,0.01388051944053251,0.0,0.0002958974507474398,-0.020393394461092642,-0.011996285935566465,-0.6114764155312236,-4.948670038962076,-0.9741963116246095,0.0031290913496651255,0.0,-0.017219085164405228,0.08855702185584495,0.0,27.430829857153853,20.953001923436176,21,46719145
0.004757681379641443,-0.007795631834688199,0.0,0.018430951367484374,-0.015151780569313808,0.005193224390994333,0.6583071274594523,10.926569370048302,0.8624039755233044,-0.00716664991007732,0.0,-0.13168204775861614,1.3752369614424613,0.0,27.430829857153853,41.11993303869282,40,46725985
0.0011909608183916166,0.04305229621637951,0.0,0.04578677460402344,0.017180901144624904,-0.004583381327644986,2.3047961708698392,22.258304569997005,3.91405635417288,-0.0933753174339508,0.0,-0.06917878386807423,2.2285216936390304,0.0,27.430829857153853,58.076582095986396,58,46726713
-0.0005918646625404284,0.031075485941011054,0.0,0.0034084513038261585,0.016772219535350626,-0.011868791464516635,-0.21127623299406148,-5.955802434710452,-0.4412638759886272,-0.033747017950262984,0.0,-0.04069357386123989,0.25599775783662576,0.0,27.430829857153853,21.04283998013897,21,46730875
0.0014660070368421965,0.011883627607365645,0.0,0.004138231407502962,-0.04106555520171837,-0.017861563031142273,-0.689392277324502,-5.027657487671347,-1.0298732177010403,0.010366941347663847,0.0,-0.08418950121323046,-2.524560032049962,0.0,27.430829857153853,18.044085030360286,18,46730997
0.0012128447147996034,0.034963474173528596,0.0,0.0037518253324842943,0.01705868464706128,-0.012234568070782902,0.512334373894477,-6.592111256614683,-0.3826534970474746,-0.015999922092017744,0.0,-0.060926213254364196,0.2825167347345888,0.0,27.430829857153853,21.218742337571474,21,46739431
0.011235038979119006,-0.025977090891732675,0.0,0.0015080352098657285,0.009448473195514924,-0.01141416567781594,-0.6230243357279003,-4.970313849622954,-0.9675463958629045,0.060181982427975754,0.0,-0.0141011039579144,0.10900618503629592,0.0,27.430829857153853,21.0098326302614,21,46743069
-0.0009316194556920768,0.014040964241630205,0.0,-0.0014144463297174306,0.007384562667538806,-0.01051315588560076,-0.5605851621152351,-4.874430433274415,-0.9402691903077885,0.0025205127503176304,0.0,-0.03687769516489521,-0.031217208225446123,0.0,27.430829857153853,20.998536986054553,21,46745210
0.0016877427349882212,-0.02250345923345661,0.0,0.004111980773830518,0.021955826187672303,-0.01699330387207896,-0.6892437684832726,-5.0381112119972755,-1.031882449236579,0.04226396427563468,0.0,-0.08487709596786183,-2.520811010071961,0.0,27.430829857153853,18.096427072263495,18,46745268
-0.00405834730698634,0.03835710857701989,0.0,0.0379403609181299,0.010885243946094523,-0.017598244774153962,2.298126002857666,21.767693546975888,4.324972417571806,-0.01843998504399323,0.0,-0.11689181193139664,1.7075736526735767,0.0,27.430829857153853,57.45938980161751,58,46751453
-0.008374159392360438,0.013510992595987778,0.0,-0.0002908819665631511,0.007641296310070408,-0.010022435006082379,-0.5517491884489535,-4.875676692372303,-0.9292870511180794,-0.003744040763034646,0.0,-0.016598264284278307,-0.01997210817419218,0.0,27.430829857153853,21.03626732453406,21,46752987
0.0007379142515101806,0.007558929509675021,0.0,4.8354769293474373e-05,0.007789772082002611,-0.02544017749393738,0.5841582024559449,-7.773150574657949,0.836630162697291,-0.07473550650860632,0.0,0.03246664275463665,-0.07915316292253254,0.0,27.430829857153853,20.947740414091186,21,46753958
0.0004038534863479706,0.013446837744049816,0.0,0.0002958974507474398,-0.020553278306893043,-0.011685890007136452,-0.6121204712761936,-4.953813833144618,-0.970846718584378,-0.0031960447969060545,0.0,-0.01922139464049752,0.09213427651546725,0.0,27.430829857153853,20.94567309159384,21,46755074
0.0003525469077312643,-0.11969011492597777,0.0,0.0014248013370058027,0.010527663055278164,-0.012610599099570059,-0.3215350498164437,-5.685787896491436,-0.4655952651982895,0.056013599782241574,0.0,-0.09475950752489651,0.3388820176240541,0.0,27.430829857153853,21.13805205280355,21,46756686
-0.0006214896965207422,0.021272628748699268,0.0,0.0028105823084922515,0.012265962669770208,-0.013351948030256723,-0.6636832782402561,-5.482390644844361,-0.6017408663246121,-0.017942602330708428,0.0,-0.039051644582176026,0.28517661550120027,0.0,27.430829857153853,20.933573172333116,21,46757693
-0.0030070580624816327,0.06792744369846292,0.0,0.04728988980840677,0.022297411815629095,0.02048958778421849,2.2006723094494944,23.52056924860141,1.6078412901120902,-0.01531765620980901,0.0,-0.013176410054757597,2.4599944629244006,0.0,27.430829857153853,57.34641037702089,58,46757760
0.003616048153788333,-0.07523312034741046,0.0,0.001063414386772813,0.012596479294428909,-0.014413384619339997,-0.32353080808679424,-6.801786471451716,0.8481638700694315,-0.014705263285583027,0.0,-0.06153135060383511,0.1692597450662044,0.0,27.430829857153853,21.17432901572979,21,46763176
-0.0005477994570663764,0.01214771617662416,0.0,0.0003917771121620234,0.00885189643608208,-0.011590831540902641,-0.592730070004947,-4.9099592964319285,-0.9688053298680547,0.04832342021164258,0.0,0.046800617426420006,0.0046464495368298536,0.0,27.430829857153853,21.068358406750722,21,46764316
-0.001070563233029082,0.03355197058734883,0.0,0.0030993979317099295,0.018148403563863914,-0.013330502932795838,-0.26519549981376483,-5.5443820740554,-0.8558797070084703,0.0031459160756996743,0.0,-0.04649360721206872,0.15912231318391507,0.0,27.430829857153853,20.92154590424086,21,46765170
-0.00030959727209599623,0.015426696092032139,0.0,0.00288338535686443,0.008031621511473255,-0.011548825251556972,-0.19301023889743915,-5.564881091039494,-0.7729314018801364,0.0041666289383479795,0.0,-0.01814951520142197,0.12184376276255278,0.0,27.430829857153853,21.022351282272986,21,46766382
-0.000471859336773835,0.010727328086729614,0.0,0.00032552231041438123,-0.021216053580173942,-0.011669961360567051,-0.5715808880012261,-4.867423706488251,-0.9558872162866358,0.042427552894412496,0.0,-0.03252111147647188,0.028586480368127613,0.0,27.430829857153853,21.05212594428344,21,46774140
-0.0003107433706112907,0.015785260967804752,0.0,-0.017797654869722436,0.008787541005259596,-0.011073816813484046,0.4789778712803807,-5.982926097191746,-0.8754209667530304,-0.01462632935316149,0.0,-0.048384476943626985,0.031674202021350226,0.0,27.430829857153853,21.01551464713327,21,46775788
0.00010947551809020961,0.019578410563908154,0.0,0.002464151282016633,0.011277900530144902,-0.014530134872510989,-0.334202786539321,-6.883635580522233,0.8745970005397128,-0.01786380829706414,0.0,-0.05112936628644905,0.15551729641428189,0.0,27.430829857153853,21.193012415484425,21,46776018
-0.0008273567812896571,0.014398202340499482,0.0,0.0003787951929729567,-0.02056486118439649,-0.011779328819508123,-0.612313261477394,-4.95606218841326,-0.9699108012522227,0.0016404685349594935,0.0,-0.0178227528800674,0.08492759374159807,0.0,27.430829857153853,20.942894366155745,21,46776069
-0.0001622362088244373,0.030246537891964305,0.0,0.0024301723812612318,0.011393252636576307,-0.013653019524235959,0.5603809704079813,-6.113012449684259,-0.974925575176884,-0.039945493440293384,0.0,-0.009426678192011215,0.14870902743934525,0.0,27.430829857153853,21.03286436568449,21,46780804
-0.0017353392831696147,0.008822173976510608,0.0,0.019399061049645693,0.007233682162480657,0.011462476628116561,0.6954636458012613,11.655351534796958,0.06745719433546689,0.026994892217524307,0.0,-0.07652852735477118,1.3042345513046525,0.0,27.430829857153853,41.14898520278854,40,46780948
0.0003788515595592539,-0.030029793931494034,0.0,0.0004178154244375307,-0.06336986069543181,-0.018229448319451877,-0.6836583812926283,-5.030060141563732,-1.0511625172148658,0.05715931145643744,0.0,0.04447106255502207,-2.4439042221150453,0.0,27.430829857153853,18.212842533016676,18,46781561
0.006706810959448456,0.015337090577348679,0.0,-0.008519072645218905,-0.0539002038710385,-0.01798168085857136,-0.7869399190396509,-5.2927676561929315,-0.6705470123893114,-0.01399464308426648,0.0,-0.09829743160461828,-2.5838101963083964,0.0,27.430829857153853,17.926115942696647,18,46782003
0.006027215911040923,0.013343621921989441,0.0,-0.0005508544964353621,0.00782186661973471,-0.009906344633206615,-0.5473097962320861,-4.866378339655878,-0.9302590305150801,-0.000331047281712122,0.0,-0.01624686851992669,-0.031177749278453574,0.0,27.430829857153853,21.055862530993842,21,46782235
0.0010399542713594254,0.013825570944554276,0.0,0.0014805712073485174,0.009059542604880592,-0.009382940396413339,-0.6261445909363031,-5.318347995558545,-0.4696772122903346,-0.008496900131463616,0.0,-0.02115498135241141,0.04082958078475943,0.0,27.430829857153853,21.04386045630128,21,46784431
-0.00029432093282170165,0.015852904171818658,0.0,-0.0010756856249801057,-0.06073961722329644,-0.01905051160572839,-0.6745079425599707,-5.0354061610753895,-1.0521931143317804,0.03281232119023232,0.0,0.09562902482620667,-2.3887444246455485,0.0,27.430829857153853,18.343112329342603,18,46785085
-0.0005683227832444952,0.012854285015369895,0.0,0.0009931446427120937,0.008756726981701326,-0.011192907352806973,-0.6151335761814484,-4.950813666908563,-0.9787877296391477,0.015732079939603554,0.0,-0.0126140974740477,0.0823843594716175,0.0,27.430829857153853,20.982440152865603,21,46787054
0.00035950486941053864,0.013175816761257413,0.0,0.0012519300546373789,0.009419603781473244,-0.011322474014292778,-0.5525360331843279,-4.8909358502848574,-0.9565276052934648,-0.003191416392491017,0.0,-0.02599065300957718,0.018656874901241984,0.0,27.430829857153853,21.03318955534286,21,46787339
0.0004307601955130213,-0.04462472527874166,0.0,0.0020566284563895594,0.009484377523977927,-0.013782240800147633,-0.5285287298849853,-4.956889275634076,-1.0687794642714668,0.01592838334041863,0.0,-0.03222475521308706,0.2657728594808409,0.0,27.430829857153853,21.079673675068484,21,46788440
-0.0008996281136438624,-0.003613330443929043,0.0,0.009745700129869412,0.00041435162854364175,-0.016055660368514912,0.7597928916514666,8.675958306535414,2.605595949138852,-0.20924057896852094,0.0,-0.12648980395550205,1.0169388088888192,0.0,27.430829857153853,40.142976863276715,40,46789132
0.0001263691640943321,-0.11225428468371894,0.0,0.045791008779524744,0.010832241084330797,-0.002140646563933282,2.2952227190807095,22.098546452348433,3.890174293503708,-0.017040980891570908,0.0,-0.11317403532458523,2.167935335877413,0.0,27.430829857153853,57.69484832952826,58,46800681
-0.0004701507645115487,0.012621473641839515,0.0,0.0034320931930999533,0.007638490028400651,-0.012254503115131425,-0.21204003012747866,-5.576227937489896,-0.7646986599910416,0.011314329907181012,0.0,-0.02038702916195404,0.12387938950447874,0.0,27.430829857153853,21.003637322778847,21,46802628
0.0005467705217391047,-0.044155424326635176,0.0,-0.0020853183112182205,0.00454139589728927,-0.02538806189555064,0.5238286322773635,-6.26357794494752,-0.6133585897596758,-0.06859835416413365,0.0,-0.055679786822687434,0.18399420792047735,0.0,27.430829857153853,21.070897383543294,21,46804350
-0.0006039307906703711,-0.02624367324833224,0.0,-0.0001588464001850157,0.008779388692255528,-0.011701520023127274,-0.6170579578445985,-4.942955906062876,-0.9762679157439578,0.04720290696721578,0.0,-0.028739590754116463,0.08827305659980407,0.0,27.430829857153853,20.971355868545267,21,46808163
-0.0005512342320592398,-0.02569131401164194,0.0,0.0021388281560624236,0.00836711106855458,-0.009914095210029174,-0.6277040633803531,-4.957090191341625,-0.9874230801359721,0.013479565561201756,0.0,-0.011135631244255,0.12126915894805887,0.0,27.430829857153853,20.95657491133179,21,46808706
-0.0002018895499009142,0.01697122044803709,0.0,0.0003056488794029467,0.008181010086203743,-0.012225650149250075,-0.5687010294641065,-4.941192706121224,-0.9799533212420306,-0.0018002828216305727,0.0,0.056477977779840725,0.011167161320419198,0.0,27.430829857153853,21.01985799631963,21,46814385
-0.0010475137382968303,-0.00721740516533045,0.0,-0.10493873002209156,0.006018207634229339,0.01289260180219891,0.6709023713709356,10.920786596171965,0.7633392608389534,0.011463216635388289,0.0,-0.06496274666494535,1.4879986475727591,0.0,27.430829857153853,41.12606436358962,40,46817850
0.0015794258142699427,0.07782431664998125,0.0,0.0411837670763776,0.017910326267218675,-0.0008329651573374074,1.453041169528946,21.926810142643472,4.254693206412106,0.011935220709598172,0.0,-0.06570663738676831,2.2485226322783065,0.0,27.430829857153853,57.397790461990006,58,46823695
-0.0012955333635693293,-0.0028313407048447706,0.0,-0.06716989746686257,-0.001037727614315652,-0.08120224899797304,0.6122623322625523,10.686977991867906,0.767782261922431,-0.02021243378400128,0.0,-0.18284647465430828,0.9871775547041631,0.0,27.430829857153853,40.128434341325054,40,46826053
