iter	RMSE
0	0.829759242
1	0.7913487596
2	0.7575197496
3	0.722152938
4	0.6889629507
5	0.6613093442
6	0.63018641
7	0.6019438827
8	0.5755203159
9	0.5486738579
10	0.5237084549
11	0.4995864202
12	0.4757723833
13	0.4532832393
14	0.4330150256
15	0.4121623156
16	0.3941666798
17	0.3782689004
18	0.361944763
19	0.3463185935
20	0.3321896993
21	0.3195780856
22	0.305613623
23	0.2941151945
24	0.2803478815
25	0.2677755438
26	0.2554032484
27	0.2457149246
28	0.2349523336
29	0.2257126055
30	0.2169826115
31	0.207429532
32	0.1986365757
33	0.1908544843
34	0.1831088364
35	0.1754905551
36	0.1678216004
37	0.1605055248
38	0.1539856305
39	0.1476144084
40	0.1426108102
41	0.1370340677
42	0.1312155395
43	0.1255543492
44	0.1206763096
45	0.1155753999
46	0.1107533471
47	0.1072258823
48	0.1032679801
49	0.09958284922
50	0.09667294962
51	0.09319871862
52	0.08963283899
53	0.08660817825
54	0.08383598078
55	0.08086471622
56	0.07861179059
57	0.07653803116
58	0.07416371184
59	0.07226248909
60	0.07026780086
61	0.0687331269
62	0.0666409232
63	0.06441911546
64	0.06246714345
65	0.06134436679
66	0.06002361827
67	0.05824082983
68	0.05676460188
69	0.05511136969
70	0.05367581295
71	0.05223762624
72	0.05130693481
73	0.05007668062
74	0.04908364529
75	0.04812927865
76	0.04728870476
77	0.04623915512
78	0.0452502297
79	0.04429622073
80	0.04357127994
81	0.04269859148
82	0.04184323979
83	0.04119167408
84	0.04047581942
85	0.0397688986
86	0.03927801566
87	0.03860370269
88	0.03793371847
89	0.037266848
90	0.03682637363
91	0.03624286093
92	0.03569973249
93	0.03515422891
94	0.03478596273
95	0.0342503605
96	0.03376681353
97	0.03336121731
98	0.0328697044
99	0.0323992537
100	0.03208003857
101	0.03155350869
102	0.0312052503
103	0.03083208456
104	0.03042265892
105	0.03002224842
106	0.02960746701
107	0.02917570901
108	0.02886467347
109	0.02841820741
110	0.02806909689
111	0.0280679266
112	0.02763593004
113	0.02733037672
114	0.02699667227
115	0.02664793742
116	0.02632964521
117	0.02603647242
118	0.02571165512
119	0.02539256514
120	0.02514124391
121	0.02488259768
122	0.02457633408
123	0.02457632593
124	0.02431342297
125	0.02431341309
126	0.02404910483
127	0.0237517488
128	0.02349856545
129	0.02324130128
130	0.02295337918
131	0.0227402108
132	0.02250987146
133	0.02225490765
134	0.02201431909
135	0.02176820436
136	0.02154101778
137	0.02154100066
138	0.02135443874
139	0.02113371506
140	0.02089849599
141	0.0207988636
142	0.02048533766
143	0.02026256968
144	0.02005347459
145	0.01985291338
146	0.01984669609
147	0.01984212477
148	0.01962904599
149	0.01944030853
150	0.01920422437
151	0.01903355226
152	0.01883990314
153	0.01865803559
154	0.01849685523
155	0.01845013598
156	0.01843643574
157	0.01827120942
158	0.01806975868
159	0.0178714497
160	0.01786293686
161	0.01769290964
162	0.01768963712
163	0.0175250649
164	0.01745700611
165	0.01742466028
166	0.01742058541
167	0.01724903925
168	0.01707944896
169	0.01703870277
170	0.01698156602
171	0.01684701748
172	0.01668012841
173	0.01651558013
174	0.01648367463
175	0.01645225972
176	0.01644145343
177	0.01629525862
178	0.01614509774
179	0.01598372695
180	0.01582238644
181	0.01578924897
182	0.01564496088
183	0.01550760467
184	0.01549799644
185	0.01535283927
186	0.01524403199
187	0.01524166608
188	0.01508846647
189	0.01507868326
190	0.01497275611
191	0.01482447088
192	0.01477658641
193	0.01465584629
194	0.01463283943
195	0.0146199691
196	0.01449014522
197	0.01448130569
198	0.01446796488
199	0.01445588794
200	0.01432340467
201	0.0142961753
202	0.01429424277
203	0.01416321687
204	0.01416140652
205	0.01404212893
206	0.01392633488
207	0.01381727225
208	0.01366777473
209	0.01366204665
210	0.01366191945
211	0.01361956681
212	0.01354367971
213	0.0134360518
214	0.01330944467
215	0.01330801624
216	0.0132281332
217	0.01321778174
218	0.01310090661
219	0.01308614118
220	0.01308485376
221	0.01295780581
222	0.01284135853
223	0.01273114351
224	0.01265465487
225	0.01253653882
226	0.0125222498
227	0.01250012522
228	0.01248168292
229	0.01247683127
230	0.012455143
231	0.01236087839
232	0.01234816814
233	0.01227818108
234	0.01217058197
235	0.01213730371
236	0.01208895904
237	0.01207151284
238	0.01202954485
239	0.0120101408
240	0.01191031334
241	0.01182035134
242	0.01181920387
243	0.01178914025
244	0.0116722738
245	0.01165467953
246	0.01157047023
247	0.01156327795
248	0.01152961437
249	0.01150334057
250	0.0114968344
251	0.01148238113
252	0.01146391364
253	0.01140514857
254	0.01138373011
255	0.01130788654
256	0.01119578448
257	0.01118657182
258	0.01117412889
259	0.01108301721
260	0.01107640719
261	0.010986327
262	0.01097355414
263	0.01094799695
264	0.0108394226
265	0.01082613723
266	0.01075025274
267	0.010729609
268	0.01065173261
269	0.01057472005
270	0.01048401176
271	0.01037442781
272	0.01026298146
273	0.01024514321
274	0.01023349955
275	0.01017869838
276	0.01017176305
277	0.0101537295
278	0.01006120859
279	0.009975350536
280	0.009898704798
281	0.009804757858
282	0.009758572394
283	0.009744905768
284	0.009634041746
285	0.009627710039
286	0.009545164536
287	0.009525958678
288	0.009509622608
289	0.009443360541
290	0.009399233654
291	0.009385856983
292	0.009381678442
293	0.009370780172
294	0.009277789881
295	0.009174149157
296	0.009168839717
297	0.009158160907
298	0.009153098914
299	0.009059178281
300	0.008981294644
301	0.008964115927
302	0.008962226243
303	0.008945161561
304	0.008937642457
305	0.008842056782
306	0.008749225939
307	0.008686785057
308	0.00860927046
309	0.008594914059
310	0.008585504961
311	0.008545005594
312	0.008471698542
313	0.008448030222
314	0.008441510056
315	0.008430640337
316	0.008422934265
317	0.008366284839
318	0.008362571951
319	0.008352904122
320	0.008258093108
321	0.008254078332
322	0.00817624288
323	0.00816288841
324	0.008156387569
325	0.008147787696
326	0.008136854795
327	0.008125584917
328	0.008060789628
329	0.007997689671
330	0.007930035607
331	0.007920833333
332	0.00784653117
333	0.007822569926
334	0.007759805632
335	0.007744293499
336	0.007710584509
337	0.007678120889
338	0.00766488698
339	0.007642090845
340	0.007621538114
341	0.007557106942
342	0.007495112223
343	0.007434065564
344	0.007424493716
345	0.007382755382
346	0.007379956427
347	0.007322073868
348	0.007265262089
349	0.007229047874
350	0.007222081992
351	0.007217769718
