iter	RMSE
0	0.8570909701
1	0.8244008251
2	0.7925555864
3	0.7714220233
4	0.7439785476
5	0.7195388944
6	0.6961976428
7	0.6819407906
8	0.6587955082
9	0.6396092266
10	0.6218894331
11	0.6034286047
12	0.5843610965
13	0.570710005
14	0.5548157507
15	0.5383338461
16	0.5212542758
17	0.5079592604
18	0.4919919955
19	0.4805534417
20	0.4659600954
21	0.4553502066
22	0.4416787999
23	0.4290176603
24	0.4192808799
25	0.4072818359
26	0.3983455325
27	0.3889557738
28	0.3787054704
29	0.3684189119
30	0.3609625287
31	0.3528708616
32	0.3442137019
33	0.336898641
34	0.3288112526
35	0.3226078481
36	0.3151689751
37	0.3090784527
38	0.3043896046
39	0.2987697955
40	0.2940326162
41	0.289399711
42	0.2848993324
43	0.279717465
44	0.2750214733
45	0.2701468449
46	0.265604215
47	0.2612177733
48	0.2565652836
49	0.2539086252
50	0.2503006317
51	0.2465395746
52	0.242154978
53	0.2375579871
54	0.233267231
55	0.2303131281
56	0.2273939687
57	0.2242101322
58	0.2215556512
59	0.2195155104
60	0.2166262506
61	0.2146252841
62	0.2123477113
63	0.2099284692
64	0.2076974069
65	0.2055892941
66	0.2036903102
67	0.200805032
68	0.1988299011
69	0.1987339485
70	0.1968097265
71	0.1940256491
72	0.1920029453
73	0.1906665013
74	0.1902421721
75	0.1878648373
76	0.186322556
77	0.1839499535
78	0.1817012667
79	0.1789229044
80	0.1765203267
81	0.1748217131
82	0.1744766841
83	0.1730988141
84	0.1716368803
85	0.1702362687
86	0.1701758197
87	0.169024689
88	0.1659465288
89	0.1648374352
90	0.1630297878
91	0.1619178159
92	0.159777887
93	0.1585682803
94	0.1565129007
95	0.1555488557
96	0.1541379338
97	0.1526889457
98	0.150240154
99	0.1488256121
100	0.1487781101
101	0.1476403208
102	0.1468610479
103	0.1449059607
104	0.1437465056
105	0.1425985005
106	0.1412517356
107	0.1402466613
108	0.1390683904
109	0.1381979886
110	0.1370117444
111	0.1346304467
112	0.1336379067
113	0.1328940964
114	0.1312408828
115	0.1295230398
116	0.1277956495
117	0.126214884
118	0.125219437
119	0.1240849395
120	0.1234288965
121	0.1228862845
122	0.1220861606
123	0.1220553906
124	0.1204131945
125	0.1192856981
126	0.1185258163
127	0.1176506658
128	0.1169192635
129	0.1153910285
130	0.1138856459
131	0.1131531378
132	0.1124225052
133	0.1123977416
134	0.1117623503
135	0.1112155121
136	0.1111935435
137	0.1097611933
138	0.1082923872
139	0.1074325065
140	0.1068316295
141	0.1060715119
142	0.1055208608
143	0.1040789899
144	0.1027832412
145	0.1027649085
146	0.101782828
147	0.1005781905
148	0.1000626475
149	0.1000467309
150	0.09948388783
151	0.09839973376
152	0.0980918464
153	0.09798599234
154	0.09673147716
155	0.09552571982
156	0.09428841702
157	0.09314664294
158	0.09260255825
159	0.09133128876
160	0.09107561173
161	0.08987789383
162	0.08875873988
163	0.08832964905
164	0.08718228724
165	0.08607842994
166	0.0859931661
167	0.08482061773
168	0.0837640139
169	0.08307822034
170	0.0819883378
171	0.08092447359
172	0.07990823286
173	0.07891446882
174	0.07841852357
175	0.07834593112
176	0.07730915075
177	0.07634799578
178	0.07530853149
179	0.07499450386
180	0.0740201299
181	0.07309937225
182	0.07276100008
183	0.07187545759
184	0.0709073839
185	0.07011365103
186	0.06916950966
187	0.06831533882
188	0.06771898331
189	0.06684339056
190	0.06599642217
191	0.06513816483
192	0.06433426569
193	0.06349883272
194	0.06274063586
195	0.06206090912
196	0.06126558556
197	0.06097704475
198	0.06022081317
199	0.059474808
200	0.05920638798
201	0.05847089601
202	0.05774718278
203	0.05699865989
204	0.05623516589
205	0.05550814185
206	0.05540972208
207	0.05472853869
208	0.05455183667
209	0.05435272639
210	0.05368030493
211	0.05301639298
212	0.05231045801
213	0.05224360101
214	0.05205852107
215	0.05190764107
216	0.05126624831
217	0.05061007644
218	0.05053850477
219	0.04991445993
220	0.04929843265
221	0.04864561821
222	0.04802523075
223	0.04796653982
224	0.04795118441
225	0.04792556286
226	0.04733455607
227	0.04673035796
228	0.04617943672
229	0.04563612953
230	0.04558491337
231	0.04553737845
232	0.04500335659
233	0.04452583184
234	0.04405506723
235	0.04349453215
236	0.04347352078
237	0.04296648078
238	0.04292680946
239	0.04238044058
240	0.04221387863
241	0.04177207215
242	0.04130861083
243	0.0408785741
244	0.04044093532
245	0.04002337318
246	0.03961621845
247	0.0391670142
248	0.03874783447
249	0.03861619381
250	0.03840331919
251	0.03831366834
252	0.03815011315
253	0.03799312115
254	0.03778690071
255	0.03738826238
256	0.03723473416
257	0.03700565255
258	0.03685706614
259	0.03671329676
260	0.03634258661
261	0.0362039945
262	0.03606989549
263	0.03567405859
264	0.03554494731
265	0.03542001577
266	0.03529912872
267	0.03493872499
268	0.03457001201
269	0.03445402879
270	0.03407527333
271	0.03396355052
272	0.03385691925
273	0.03375055819
274	0.03339660928
275	0.03304834777
276	0.03294646908
277	0.03284787207
278	0.03275245121
279	0.03266409161
280	0.03232323958
281	0.03222200826
282	0.03213878793
283	0.03212308924
284	0.03176177277
285	0.03174732979
286	0.03173383696
287	0.03137862177
288	0.03128491436
289	0.03127262454
290	0.03118254743
291	0.03117117611
292	0.03108458239
293	0.03071088118
294	0.03037349198
295	0.03036333877
296	0.03035383119
297	0.03027248931
298	0.03026367798
299	0.03018546898
300	0.03017729819
301	0.0301090662
