iter	RMSE
236	0.05845757748
237	0.05825261386
238	0.05805259081
239	0.05805076436
240	0.05776231799
241	0.05776055464
242	0.05765021811
243	0.05736713977
244	0.05728402134
245	0.05716149246
246	0.05641389361
247	0.05640903439
248	0.05628642997
249	0.05628483561
250	0.05628331982
251	0.05592512772
252	0.05584821447
253	0.05572821636
254	0.05572674497
255	0.05566131536
256	0.05550110493
257	0.05549970007
258	0.05549832193
259	0.05539828419
260	0.05480202941
261	0.0547976907
262	0.05479063042
263	0.05462811475
264	0.05462121979
265	0.05451561836
266	0.05451053536
267	0.0544238739
268	0.05432395826
269	0.05422785385
270	0.05414150839
271	0.05407297311
272	0.05385416698
273	0.05385320771
274	0.05378356384
275	0.05337900154
276	0.05320812699
277	0.05313623404
278	0.05238819237
279	0.05238441198
280	0.05230956036
281	0.05224346366
282	0.05221448769
283	0.05221314753
284	0.05214988266
285	0.05191195073
286	0.05185227246
287	0.05170402202
288	0.05170312942
289	0.05170189113
290	0.05169249856
291	0.05168045951
292	0.05148971029
293	0.05138733334
294	0.0513860224
295	0.05138487155
296	0.05138377977
297	0.05137978464
298	0.05137877279
299	0.05121926595
300	0.05121236068
301	0.05107333491
302	0.05100562377
303	0.05092984859
304	0.05079929118
305	0.05072697878
306	0.050684927
307	0.05056323714
308	0.05045789608
309	0.05035662768
310	0.05024150061
311	0.05017499768
312	0.05006758859
313	0.04981666495
314	0.04972220946
315	0.04950281597
316	0.04941201046
317	0.04919944928
318	0.04919807762
319	0.04905448529
320	0.04900378535
321	0.04886974354
322	0.04862017026
323	0.04858410551
324	0.04845918008
325	0.04845788538
326	0.04839979184
327	0.04821686892
328	0.04820817317
329	0.04805894777
330	0.04783377533
331	0.0475825929
332	0.04755320762
333	0.04749818509
334	0.04745978542
335	0.04722630731
336	0.04719846529
337	0.04709406287
338	0.04687743314
339	0.04683581458
340	0.04681077048
341	0.04674537283
342	0.04671671856
343	0.04650874183
344	0.04638386996
345	0.04618561061
346	0.04599866663
347	0.04594644527
348	0.04583272666
349	0.04567354616
350	0.0455654667
351	0.04545201643
352	0.04542523933
353	0.0452765602
354	0.04525235912
355	0.04520839064
356	0.04517829701
357	0.04499936176
358	0.04471662895
359	0.04468046176
360	0.04464961468
361	0.04446676645
362	0.04428815501
363	0.04428703819
364	0.04426514169
365	0.04424285546
366	0.04407017481
367	0.044049153
368	0.04402373632
369	0.04394917571
370	0.04375591961
371	0.04369267442
372	0.04324535959
373	0.04318480032
374	0.04315684496
375	0.04311606005
376	0.04307358192
377	0.04304956207
378	0.04301628145
379	0.04290773642
380	0.04287623136
381	0.04285124872
382	0.04276160138
383	0.04274672477
384	0.04270858713
385	0.04264321723
386	0.04258096054
387	0.04230252052
388	0.0422797295
389	0.04211596155
390	0.04205391343
391	0.04202450332
392	0.04199214885
393	0.04191708913
394	0.04188980428
395	0.0418729584
396	0.04185945845
397	0.04183381674
398	0.04181935416
399	0.04179479914
400	0.04173822715
401	0.04171478034
402	0.0416858267
403	0.04167267639
404	0.04164514184
405	0.0416188264
406	0.0411846114
407	0.04099180046
408	0.04097360966
409	0.04082348343
410	0.0408017409
411	0.04078186737
412	0.040752856
413	0.04072555884
414	0.04033335864
415	0.04029309372
416	0.04027457147
417	0.0402566795
418	0.04006858271
419	0.03989189234
420	0.03981863118
421	0.03980122882
422	0.03978453845
423	0.03935167981
424	0.03931935301
425	0.03917533707
426	0.03899774324
427	0.03887609409
428	0.03884365663
429	0.03881261707
430	0.038783302
431	0.03876827825
432	0.03874185207
433	0.0387248699
434	0.03861791297
435	0.03859360011
436	0.0385759951
437	0.03855938753
438	0.03853599548
439	0.03850796859
440	0.03848700467
441	0.03847096776
442	0.03845668074
443	0.03839973902
444	0.03838736955
445	0.03815152106
446	0.03812932999
447	0.03809987115
448	0.03804357169
449	0.03788303049
450	0.03787076457
451	0.03784505131
452	0.0378101693
453	0.03779052739
454	0.03766529085
455	0.03764383191
456	0.03762369712
457	0.03758019358
458	0.03749159755
459	0.03744316027
460	0.03741663523
461	0.03739103954
462	0.03736633195
463	0.03734247353
464	0.03730227234
465	0.03728889716
466	0.0372661286
467	0.03724834291
468	0.03722634781
469	0.03720509061
470	0.03686458345
471	0.03685291077
472	0.03670912773
473	0.03669171489
474	0.03667145805
475	0.03664113421
476	0.03659428456
477	0.03651002481
478	0.03648656298
479	0.03642351448
480	0.03640453129
481	0.03616052865
482	0.03613911925
483	0.03612035482
484	0.036077102
485	0.03606816843
486	0.03604387213
487	0.03602372756
488	0.0360221472
489	0.03594677706
490	0.03592960446
491	0.03568087891
492	0.03562548405
493	0.03560942062
494	0.03559041384
495	0.0354738944
496	0.03545640997
497	0.03543694133
498	0.03535166254
499	0.03502676539
