Urgent,High,Verified,Frequent,What is the type of property?,What work needs doing?,How many cars should fit on the new drive?,Which materials would you consider for the new drive?,Which additional service(s) do you need?,When would you like the work to start?,How likely are you to make a hiring decision?,What type of commercial property is this?,What is the existing drive made from?,base_value,predicted_value,Credits,Lead Id
0.006696234481313429,-0.03451763281163106,0.00021658275410116104,-0.00010685692937778245,0.00022116468120013144,-6.2531998207326e-05,0.001188012733461976,-0.0004042368834832307,0.0008309963936054849,-1.9063592478557119,-0.28503675428795977,-0.003255096440053316,0.00038359039935170584,12.228019124497111,10.007813348733722,10,48249095
0.006327573596793411,0.030710886803682624,-0.00011125732074249952,7.191383956336496e-05,0.00011636797242535437,0.0009190766635091553,0.0013833626078920576,0.0002555248219176912,0.000794906071328939,-1.9741232928587131,-0.2908977016536619,-0.005288281129011617,-0.0016319883786903016,12.228019124497111,9.996546215533405,10,48248679
-0.0017730544693909118,0.030710886803682624,-8.160010293589305e-05,0.00017566007150546519,0.00014308362928427596,0.0002752661141286638,0.0009081540716449426,0.00048554726637754623,-0.0011321165713343774,-1.966851994033881,-0.2893333820018032,-0.006593733948155251,0.0005064731448556894,12.228019124497111,9.995458314471092,10,48247589
-0.0017730544693909118,-0.03388621391055691,0.00012742972971188746,0.0002704639767619952,0.00026939325331876775,0.00034517252485295866,0.0013073537529126379,5.719132492256471e-05,0.0007471237456797138,-1.9059276373320786,-0.29127509514430655,-0.0039952744394443854,-0.0007870065578562554,12.228019124497111,9.993498970951636,10,48247576
-0.0018567176825086708,-0.03462616563669353,-0.0006191325173121163,-0.00010685692937778245,0.00030118946942935963,-0.00026040689662865584,0.0006008015483650816,0.00036592450250314966,0.0008397065737011217,-1.8968417790129675,-0.2858120166697001,-0.003667393467499063,-0.0001712555994308656,12.228019124497111,10.006165022178994,10,48246943
-0.0017730544693909118,-0.029266052714136695,4.092858685598084e-05,0.0002736174451207379,0.00023965559936948443,0.0003516948360629444,0.0010876896034948517,0.00048050501926447727,0.000751882286743299,-1.955834617893102,-0.24143123771661207,-0.004551874634318088,-0.0007557597465137555,12.228019124497111,9.997632500699948,10,48246165
-0.0018037576996029554,-0.03416765949960717,-0.00028745940542711023,0.00027052774126586326,0.00030648456629541127,0.0007428517508148457,0.0009156730344823038,0.00041683539798495603,0.0008206840249785007,-1.9019297291340145,-0.2934718122828772,-0.004150999866207313,-0.0016821902336710687,12.228019124497111,9.993998572891524,10,48245418
-0.001895450952066462,0.03163751797805856,-4.2839726171093256e-05,-0.00037918517391532993,0.00024393694612126102,-0.00415408053918339,0.0002723140750730446,0.00013308110434607647,0.0011418377585858946,-1.9621166970187365,-0.2830558149981862,-0.00655040555093184,-0.0013168404463249387,12.228019124497111,10.001936497953784,10,48243024
-0.0017730544693909118,0.030710886803682624,-3.848929192624259e-06,7.191383956336496e-05,-7.387382434427036e-05,0.0009575600414472899,0.0014027045923150358,0.0003697388338707288,-0.00037305918069119976,-1.9676640253129334,-0.28957820956870334,-0.004994232270899951,-0.001497517874227558,12.228019124497111,9.99557410717761,10,48242057
-0.004334986186347889,-0.040095396815769443,-0.0016195677130985166,0.000525266973462838,-0.000780872753031565,-0.0016370613681263477,-0.0005799342267903873,-0.0014832097497706398,-0.006664860998951655,-1.8701166531306048,-0.3046244682826693,-0.014751947140555399,0.001609042115890003,12.228019124497111,9.983464475220748,10,48240710
-0.0017730544693909118,0.030701736599225028,-0.00011125732074249952,-0.0001661797394747994,0.0001469493858637325,0.000817998893076405,0.0015321755501851234,0.0001720488745876078,0.0008550959337813102,-1.9674402127924426,-0.28904228259588677,-0.00511158879331097,-0.0014859340249025218,12.228019124497111,9.997114619997681,10,48240097
-0.0018424909691607467,-0.0295134968960515,-3.351517182939432e-05,0.00017273937433014863,0.000424791366624735,-0.004477135389686998,0.0010297665871324294,0.0001371815763623387,0.0011135845416445776,-1.9579196716701726,-0.2386375524385012,-0.005547550186957671,-0.0015405498146484346,12.228019124497111,9.991385225406198,10,48239899
-0.0019030834459824947,-0.03026533378286162,0.00023541740763773642,-0.00013913471545813904,0.0004488767424462431,3.7736339636177315e-05,0.0011088885419082068,0.00012837912561606068,0.0001982368385431342,-1.955332727964403,-0.23483545014748178,-0.005220949753659999,0.0003520363020276707,12.228019124497111,10.002832015985085,10,48234828
-0.0018037576996029554,-0.029266052714136695,4.1406237300661004e-05,0.00022228043662799303,0.00016072031993949937,0.000860105719538095,0.0010697681910017958,0.00030305298116568955,0.0008674728062851467,-1.95568516842109,-0.24129097539285355,-0.004781151755565372,-0.00141954331741878,12.228019124497111,9.997297281888303,10,48233776
-0.0043186717284356795,-0.03926986249551424,-0.001520559456061631,-0.000792807310641241,0.0011804516907641563,-0.0021421869049187865,-0.0021906509955601492,0.007323561298425045,-0.0028177288300443607,-1.860355734591138,-0.3059329719074476,-0.010843955418085182,6.518369698061655e-06,12.228019124497111,10.00634452621815,10,48232584
-0.0017730544693909118,-0.029266052714136695,5.7835995275979726e-05,0.0002736174451207379,0.00012995716951717646,0.00023014681334828437,0.0015025037489747718,-0.00022537304470802598,0.0008763675935632598,-1.955294481041387,-0.24117123771052243,-0.005027312948783423,0.0005252363351277888,12.228019124497111,9.998857277669112,10,48231931
-0.0019030834459824947,-0.029909451119567006,-0.0006109117997681427,0.00013177247701731806,0.00020478972216090397,-3.2185643299657905e-05,0.0008041209347649069,0.00022422543678081075,-0.000564061105392344,-1.9517245296777763,-0.23877945357417435,-0.006184028818679693,-2.658210772379687e-05,12.228019124497111,9.999649745775475,10,48231361
-0.0017730544693909118,0.030701736599225028,-0.00011714895389684276,-0.0001661797394747994,0.00016813124207053107,0.0008198543675334496,0.0016728907280968138,9.326524691205716e-05,0.0008674265733446454,-1.9955095744928928,-0.2484060063349359,-0.0051252204721206895,-0.0014894529335316288,12.228019124497111,10.009755791858053,10,48230708
-0.0018037576996029554,-0.03388621391055691,0.000220120061036799,0.0003193266842644399,3.315989023613237e-05,-0.0004574469787358188,0.0013711393281823025,-0.000196417737974685,0.0013004262146254864,-1.9059373782969555,-0.29059640015199717,-0.0041962419203083415,0.0006379216069039138,12.228019124497111,9.994827361586227,10,48230473
-0.0018567176825086708,-0.03452961231598723,-0.0005366919245298614,6.344870257541746e-05,0.0005245266875461955,-0.0001487436727193708,0.000692308061859637,0.0011097034017611962,0.0007626461696909257,-1.8981423801757311,-0.28584068088153475,-0.002879560864322069,-0.00015348202876556632,12.228019124497111,10.00708388797445,10,48230423
-0.0017654219754748791,-0.03387873719482017,-4.717008396985819e-05,-2.3858059702088265e-05,0.00031664884321424544,-0.0041532595396701665,0.0007967047503710927,0.0001712407201017926,0.0010550578859609989,-1.905400183920808,-0.29057274452130344,-0.003888865199243834,-0.0015076559205388826,12.228019124497111,9.989120880281229,10,48230394
-0.0017730544693909118,-0.02925857599839995,6.927828010265954e-05,-0.0001556340933479519,0.00018450550345143572,0.0008142434580328876,0.0012134464334060914,0.00014527405879240205,0.0007419340803163124,-1.9555269669649742,-0.2409678453993181,-0.0044652288308149116,-0.0014553492745031959,12.228019124497111,9.997585151280468,10,48230049
-0.0018037576996029554,0.031017636380452674,-8.772157479424873e-05,0.0025423082723676125,-6.210622328224543e-05,-0.026472050663972943,0.00041654868768663565,-0.0008437349330710404,-0.0009968074867182514,-1.9687993353751383,-0.2891943495077021,-0.004937926082379216,-0.004252024633410671,12.228019124497111,9.964545803657547,10,48229840
-0.0038118300423075012,-0.03450432754926942,-0.002498706676326017,0.001754110313236386,-0.0017559287127695623,-0.002246033126031172,-0.00030925016516787917,0.0013463274342869378,-0.00028039854377758764,-1.8097595504505093,-0.21084913953986748,-0.01296306446904025,0.0021135362936174455,12.228019124497111,10.154254869263188,10,48229718
-0.0018037576996029554,-0.03387873719482017,9.741977167094387e-05,-0.000375885715041102,0.0003120790749887936,0.0008480878846475358,0.0007230052710265122,0.0003395206991523227,-0.00046892955374529423,-1.9052871279525183,-0.29056162465628455,-0.0037061703946950323,-0.001512624749363927,12.228019124497111,9.992744379282525,10,48228761
-0.004325691248014446,-0.03733482622034607,-0.0027369960320729834,-0.0016531407129077168,-0.0023516799508084838,-0.0019838388831509048,-0.04558479046744359,-0.00155449924526739,0.001730004597696058,-1.8849425592597373,-0.30282860232409786,-0.014151570027056814,-0.002893989896044215,12.228019124497111,9.927406944827862,10,48228138
-0.0018567176825086708,-0.03442107949092476,0.0002301629541667859,7.982006565999863e-05,0.0002268960742305532,-2.4656666489760214e-05,0.0009609729115870215,0.00021417086699322707,-0.0005471241460554336,-1.9012248175932298,-0.28426945432091544,-0.003260191228753185,5.0790763907071666e-05,12.228019124497111,10.00417789700478,10,48227895
-0.0018874209127207144,-0.03451763281163106,0.00019258292813534626,-0.0002961564737993427,0.00024322911962306045,-0.0002557964583038788,0.0009886832124923004,-9.174115871733702e-05,0.0008724196240047978,-1.9005910948455038,-0.28356895641580454,-0.0036012362452840733,-0.0001357569872989731,12.228019124497111,10.005370247072307,10,48227166
-0.004304282956135845,-0.040203929640831915,0.016806817779479743,0.0003906891492656453,-0.0006154364005914907,-0.0014968717398483103,-0.0013857010176836703,-0.000763348859208983,-0.001350129166147853,-1.8419471701876426,-0.3032797409818555,-0.010692785658377352,0.0011176370423540952,12.228019124497111,10.040294871859889,10,48226644
0.006861433979320164,0.03163751797805856,9.607256571989989e-05,-0.00018506299247391506,0.00017560382006917417,0.0007717889441863193,0.0009076493790666691,2.8539914164076946e-05,0.0009603292964536032,-1.968863898299095,-0.28437748058444784,-0.006477991434506006,-0.0013308791355447764,12.228019124497111,10.008222747928087,10,48226482
-0.004296650462219813,-0.040095396815769443,-0.0016744194208057302,0.00024536591082280703,-0.000808714803723884,-0.006438261479625889,-0.0010568072041050713,-0.0012890056039001545,0.0014085936916075888,-1.8645356004958147,-0.3051083687539538,-0.011187145018427816,0.0014307764799826321,12.228019124497111,9.99461349052118,10,48226306
-0.0018037576996029554,0.030701736599225028,-0.00011125732074249952,-0.0002618227466637478,0.00014691729273628586,0.0007498296324259586,0.001583741136452631,0.00017286423714897017,0.0008540597871832319,-1.9674374157128125,-0.2890728003691815,-0.0050804657396246004,-0.0014792350242136907,12.228019124497111,9.996981518569445,10,48225982
-0.0018037576996029554,-0.029547498303186946,-0.0001255415400152132,0.0003224801526231826,0.00016125324494004997,1.0426081774714817e-05,0.0010696641036579571,-0.0008241351133139721,0.000874964681553541,-1.9512766669285668,-0.24315515601766588,-0.005321992895530254,0.00017565175910149862,12.228019124497111,9.998578816022881,10,48225362
-0.001895450952066462,0.03163751797805856,-4.4977641410038296e-05,-0.00037918517391532993,0.0002299008170724802,-0.004029181962762487,-0.00012086427352398992,0.00012842398797825797,0.0010163452655575613,-1.9623222902874629,-0.2832670000451219,-0.006227548912806273,-0.001246336985863657,12.228019124497111,10.00149847631085,10,48224869
-0.0018874209127207144,-0.03442107949092476,0.00016257297009440266,7.988383016386671e-05,0.0002610482359550507,-8.70383713216647e-05,0.00017937194574441738,0.000308769165560339,-0.0005257508593159932,-1.9011808468537055,-0.28413291403105756,-0.003491164578800264,1.2018934615829759e-05,12.228019124497111,10.0032965744814,10,48223172
-0.0017730544693909118,0.030701736599225028,-0.0001117349711871797,-0.000368456596666541,0.00017623128481878997,-4.728743857250969e-05,0.001650644794306699,0.0003048470277661797,0.0007385658290651298,-1.9672301670510894,-0.289196509634391,-0.004748842837361503,-0.00016058347149952272,12.228019124497111,9.997954513562135,10,48221551
-0.0018874209127207144,-0.03452961231598723,-0.000596530263721242,0.00012868277316244338,0.0003004459481131745,-0.00033588489414106316,0.0010409971422419002,-0.00011955147054121978,0.0008429935813383309,-1.896908503777406,-0.28644689653727196,-0.00425836659007928,2.8625261069684596e-05,12.228019124497111,10.005278102441169,10,48220740
-0.0017730544693909118,-0.03388621391055691,0.00022608941169735338,0.00023618768680916714,2.8323068820114063e-05,0.00021505582316103493,0.0015757416404816207,-0.0006282514136044595,-0.00023284559855321057,-1.9057622012489084,-0.2935918123640055,-0.002728765828055811,0.00028805667687245725,12.228019124497111,9.991985433971877,10,48220472
0.006451813581864257,-0.02925857599839995,4.1406237300661004e-05,-0.0001576205633042887,0.00022846847977507536,0.0007643061744960632,0.0011222940662998883,0.00042635443809944343,0.0009275790162316104,-1.9620181603635807,-0.24231341188994993,-0.004688188391524384,-0.0015138441415725658,12.228019124497111,9.998031545142847,10,48219841
0.006327573596793411,0.031211814907489144,0.00038692969972035636,-0.000368456596666541,0.00014232502102575484,3.267880676716109e-05,0.0014292896818951127,0.00014515076488612149,0.0008729539292026735,-1.9695393909006371,-0.29226827128818167,-0.005593562024434183,0.00024906159418115715,12.228019124497111,10.001047221689154,10,48219398
-0.0018194202328647357,-0.029794942485101752,-0.0004408059344225089,0.00040597385952905975,0.00039071079801900207,0.0002747518985349721,0.0009955032947267773,0.0001193552739470449,0.0007365925904503032,-1.9543848627723888,-0.24120516774149076,-0.005652008397626052,-0.0006495208925263569,12.228019124497111,9.996995283755899,10,48217303
0.007431778281943587,-0.03222514650870225,0.0018343925709252808,-0.0028821949381730378,0.012278687732896908,-1.7464588914196303e-05,-0.021245073552055536,-0.0009805543950278436,0.001057590350062513,-1.902017585502153,-0.29339342007917857,-0.0029472292690567014,-0.00110023038491781,12.228019124497111,9.993812674214762,10,48217195
-0.0018874209127207144,-0.03442107949092476,0.00016257297009440266,7.988383016386671e-05,0.0002610482359550507,-8.70383713216647e-05,0.00017937194574441738,0.000308769165560339,-0.0005257508593159932,-1.9011808468537055,-0.28413291403105756,-0.003491164578800264,1.2018934615829759e-05,12.228019124497111,10.0032965744814,10,48216985
-0.0018194202328647357,-0.0295134968960515,0.00010893676857246269,0.0003591064910697891,0.0004052922701756748,0.001011164620113003,8.917940519272202e-05,0.00042802371348437746,-0.00060375213573006,-1.9582498957979595,-0.23901690783819365,-0.0051603073704972425,-0.0015384491217017675,12.228019124497111,9.994518598372721,10,48216969
-0.0017730544693909118,-0.029547498303186946,-0.00022238955261973364,0.00032241638811931453,0.00014836602844291096,0.00015257676818719023,0.0015301729258751047,0.00015143845322007957,0.0008252024483530791,-1.9513508517389202,-0.24312455804922484,-0.005450638315916261,0.00042692978003266904,12.228019124497111,10.000107236860085,10,48216745
-0.0017730544693909118,-0.029266052714136695,5.6492555867774255e-05,0.0002736174451207379,0.00014672517731912746,0.0008894228550204631,0.0010246200653535563,-0.00025941906215015567,0.0007470040862930751,-1.9560709631876168,-0.24138198235760672,-0.004701770060537557,-0.0016020566271480934,12.228019124497111,9.9961017082035,10,48215161
-0.0019030834459824947,-0.029800918294504535,0.00013609174332038324,0.00013177247701731806,0.00023113437482862742,-8.233693108032855e-05,0.001193032045071798,0.00015441333611143244,0.0008654851206681176,-1.9556430088048244,-0.23713952678636585,-0.005207724446092671,8.088950949527998e-05,12.228019124497111,10.001035344394777,10,48214410
-0.0018037576996029554,-0.03387873719482017,9.741977167094387e-05,-0.0005781625722328437,0.00034265900419930853,0.00016844261478213767,0.0008320244244037122,0.0003556791688437541,0.000849280433747898,-1.9057072939851076,-0.29060443946880127,-0.003881703122060231,-0.0009779032679723785,12.228019124497111,9.993232632604158,10,48213036
-0.0018874209127207144,-0.03442107949092476,0.00029088685984331164,2.8483057167253734e-05,-1.1457315374584136e-07,0.0006985905666822157,0.0008319056681768095,3.37317083442387e-05,-0.0003635733116971152,-1.9016955739800936,-0.28422808120521076,-0.0035608855185421994,-0.0012563439772730106,12.228019124497111,10.002489649387712,10,48211350
0.006451813581864257,-0.03388621391055691,9.741977167094387e-05,0.0001703280252706737,0.00028322332476398793,0.000830301483386002,0.0009172979254096492,0.00019831949311004292,0.0008020509253121644,-1.9121766553652677,-0.2927313495674638,-0.0036867693209320564,-0.0016934959533401292,12.228019124497111,9.993595394910336,10,48210364
-0.0018037576996029554,0.030710886803682624,-0.00011205179657323911,0.00022097626306099937,0.00012595300484519482,0.00025663231202064865,0.001326182374387208,0.00041385156864560377,-0.0003183253598473048,-1.966966381277377,-0.2893667729079943,-0.005297980280480644,0.0004291240355032992,12.228019124497111,9.997637461537384,10,48209566
-0.0017654219754748791,-0.03388621391055691,-1.1250322732683462e-05,-2.3857920674609246e-05,0.00028343319293209097,-0.004613983900409514,0.0002089998027086098,0.00016861980925216613,-0.0008204161414613408,-1.9053966248178824,-0.2913791654641538,-0.003479262022573774,-0.001564445311696953,12.228019124497111,9.985739535514387,10,48209511
-0.0018567176825086708,-0.03442107949092476,0.000228502689372521,7.982006565999863e-05,0.0002292973914917347,-4.4508790672281616e-05,0.00013693767549288193,0.0002543468719065245,-0.0005513932880977159,-1.9012913865337817,-0.28428583925713774,-0.003350510614585636,8.317182765312816e-05,12.228019124497111,10.003229765360983,10,48208404
-0.0017730544693909118,-0.03388621391055691,0.00012663525388114787,0.0002704639767619952,0.0003484840989326845,-7.46315734826233e-05,0.001259645165957084,-1.81575838067376e-05,0.0007535034728882122,-1.90479997343056,-0.2914056219095538,-0.004384505412515471,-7.736143193513391e-05,12.228019124497111,9.994358336743728,10,48208179
-0.0018037576996029554,-0.03388621391055691,0.00012742972971188746,0.00021912696826925036,0.00023636272705045044,0.0007907935632467555,0.0014430642830206071,-3.2816600783936963e-06,0.0007414338713567045,-1.905520167877636,-0.29130990562272313,-0.003742518377998494,-0.001516927414947298,12.228019124497111,9.993794563076221,10,48207307
-0.0019030834459824947,-0.029800918294504535,0.0001229891936994385,8.297353401874138e-05,0.0002435244514981129,6.209615983359537e-05,0.00030125747934157986,0.00044783371373580724,0.0010537896638677016,-1.955309099808229,-0.23691142035992682,-0.00563876309017246,0.0005887805885734678,12.228019124497111,10.001359084282868,10,48207199
-0.0018540005217175,-0.03442107949092476,0.0002954150992444961,0.0002178806413002341,0.00028960220406498466,2.4806298269653726e-05,0.0010804651249630098,-0.00023390809227581404,-0.0034233059607639976,-1.9007821575005495,-0.2843965951264059,-0.004410511956977194,0.0012244428498705622,12.228019124497111,10.001630178065213,10,48205692
-0.0017730544693909118,-0.029266052714136695,4.092858685598084e-05,0.0002736174451207379,0.00023965559936948443,0.0003516948360629444,0.0010876896034948517,0.00048050501926447727,0.000751882286743299,-1.955834617893102,-0.24143123771661207,-0.004551874634318088,-0.0007557597465137555,12.228019124497111,9.997632500699948,10,48205408
-0.0018567176825086708,-0.03451763281163106,0.000228502689372521,-0.00020051346661039413,0.0002491114457610641,-0.0002877971856250046,0.000374831843485663,-5.113771811559745e-05,0.0007742027046443874,-1.9003869188154923,-0.2837341057696478,-0.0034519183121493346,0.0008514980854444178,12.228019124497111,10.006010529504042,10,48205220
-0.0017730544693909118,-0.029547498303186946,-0.00012385967290088552,0.0002736174451207379,0.0002149464707276709,0.00012583344387931376,0.0011032810624300984,0.000633656970772013,0.0007653933164158513,-1.9511718315848987,-0.24330985714613587,-0.00492828509488712,0.0005495334964783164,12.228019124497111,10.000831000431536,10,48205209
-0.0017730544693909118,-0.0341189240029857,0.00021855545973252144,-0.0009027848272762139,5.1296387740673246e-05,-0.022743626005432376,0.0002878146641585259,-0.0002216673229034728,0.004402419067050147,-1.905901978025742,-0.29139907081753574,-0.003480200107696769,-0.0039219855610885335,12.228019124497111,9.968515918935738,10,48205071
-0.0019337866761945384,0.03163751797805856,9.607256571989989e-05,-3.6000568976280723e-05,0.0002076823750161891,-6.89180476340233e-05,0.000826317303558892,0.0002656683750625548,-0.0005374608836882889,-1.9627630263050515,-0.2830720114764361,-0.006209747429763542,-4.547119344105629e-05,12.228019124497111,10.006385960513345,10,48203918
-0.0017654219754748791,-0.03387873719482017,-4.717008396985819e-05,-2.3858059702088265e-05,0.00031664884321424544,-0.0041532595396701665,0.0007967047503710927,0.0001712407201017926,0.0010550578859609989,-1.905400183920808,-0.29057274452130344,-0.003888865199243834,-0.0015076559205388826,12.228019124497111,9.989120880281229,10,48203186
-0.0018037576996029554,-0.029266052714136695,7.0621719510865e-05,0.00037127909562175923,0.0001578087253621423,0.00016100279154357506,0.001622882925058276,0.00020106435490088254,0.0008170036256735838,-1.955306500629505,-0.24118807405904502,-0.004989470375500151,0.0004168081096767361,12.228019124497111,9.99928374036667,10,48202724
-0.0018874209127207144,-0.03442107949092476,0.00016177849426366307,7.988383016386671e-05,0.00018207608203967744,-8.829107546089061e-05,0.0002573071997797452,-0.001049560388076417,0.0008791642051736424,-1.9008463298149783,-0.2842262913190687,-0.0036398230982397973,0.00022344167191670883,12.228019124497111,10.00364397988098,10,48202258
-0.0018194202328647357,-0.0295134968960515,0.00014025425117333403,0.0003591064910697891,0.0004079443216264097,0.0002297188084692109,0.0009895141307788597,-0.0008995835905273389,5.49737103711688e-05,-1.957363569053457,-0.23896413645532769,-0.005060083714178991,0.00021003137309028472,12.228019124497111,9.996790377641284,10,48201246
-0.0017654219754748791,-0.029266052714136695,-0.00010318361834014107,2.8094490682710097e-05,0.00021384534763505203,-0.004713312749989954,0.0007506566267489206,0.00026275114242901284,-0.0006500039721291252,-1.9556693630592383,-0.2412684466870953,-0.004861694435815036,-0.0015875856224254238,12.228019124497111,9.989389407269963,10,48200601
-0.0017730544693909118,0.031017636380452674,-0.00014174492922812328,0.002637951279556561,-5.611343147698443e-05,-0.025972064433724927,0.0005215907017195105,-0.0008162328775351091,0.0007520864877296276,-1.9689339525717922,-0.28904719780285887,-0.0046257989825808825,-0.0042830831544663816,12.228019124497111,9.967299146693515,10,48200020
-0.0018567176825086708,-0.03442107949092476,0.00020015299612584228,3.102112266142202e-05,0.000278452887012028,-0.00011595559643169636,0.0005068597884741158,0.0002270936325749802,0.0007845038862614494,-1.9012240889616965,-0.2842893592109652,-0.0033367777818037172,-2.432624487049076e-05,12.228019124497111,10.004778903841022,10,48199681
-0.0018874209127207144,-0.03451763281163106,0.00016257297009440266,-0.000202499936566731,0.00029306026919096286,-0.0002661054861142455,0.0003619690829383887,0.00028828056606809336,0.0009326204456425532,-1.9005261516996903,-0.28354766709591894,-0.0036111495125520144,-0.00017699102040238834,12.228019124497111,10.005322009355451,10,48198606
-0.0019030834459824947,0.0318418705864421,-0.00028331844362100214,0.0003744947494398411,0.00020437583521043127,0.0005762007925536292,0.0012783920998241636,-0.00037826974254469433,0.0009113571970041897,-1.9584307337592064,-0.2846385937454993,-0.00584816992827124,-0.0010506614815803,12.228019124497111,10.010672985210885,10,48197900
